"code","title","credits","department","campus"
"SWK-S 517","ASSESSMENT IN MENTAL HEALTH AND ADDICTIONS",3,"School of Social Work","South Bend"
"SWK-S 518","CLINICAL THEORY AND PRACTICE",3,"School of Social Work","Bloomington"
"SWK-S 518","CLINICAL THEORY AND PRACTICE",3,"School of Social Work","Indianapolis"
"SWK-S 518","CLINICAL THEORY AND PRACTICE",3,"School of Social Work","Northwest"
"SWK-S 518","CLINICAL THEORY AND PRACTICE",3,"School of Social Work","South Bend"
"SWK-S 519","COMMUNITY AND GLOBAL THEORY AND PRACTICE",3,"School of Social Work","Bloomington"
"SWK-S 519","COMMUNITY AND GLOBAL THEORY AND PRACTICE",3,"School of Social Work","Indianapolis"
"SWK-S 519","COMMUNITY AND GLOBAL THEORY AND PRACTICE",3,"School of Social Work","Northwest"
"SWK-S 519","COMMUNITY AND GLOBAL THEORY AND PRACTICE",3,"School of Social Work","South Bend"
"SWK-S 555","SOCIAL WORK PRACTICUM I",3,"School of Social Work","Bloomington"
"SWK-S 555","SOCIAL WORK PRACTICUM I",3,"School of Social Work","Indianapolis"
"SWK-S 555","SOCIAL WORK PRACTICUM I",3,"School of Social Work","Northwest"
"SWK-S 555","SOCIAL WORK PRACTICUM I",3,"School of Social Work","South Bend"
"SWK-S 600","SEMINAR IN SOCIAL WORK","1 - 1","School of Social Work","Bloomington"
"SWK-S 600","SEMINAR IN SOCIAL WORK","1 - 1","School of Social Work","Indianapolis"
"SWK-S 600","SEMINAR IN SOCIAL WORK","1 - 1","School of Social Work","Northwest"
"SWK-S 600","SEMINAR IN SOCIAL WORK","1 - 1","School of Social Work","South Bend"
"SWK-S 602","WORKING WITH COURT-ORDERED CLIENTS",3,"School of Social Work","East"
"SWK-S 602","WORKING WITH COURT-ORDERED CLIENTS",3,"School of Social Work","Indianapolis"
"SWK-S 606","WORKING WITH CLIENTS EXPOSED TO TRAUMA",3,"School of Social Work","East"
"SWK-S 613","SPECIALIZED INSTRUCTION AND SUPPORT SERVICES FOR DIVERSE STUDENT POPULATIONS",3,"School of Social Work","Indianapolis"
"SWK-S 613","SPECIALIZED INSTRUCTION AND SUPPORT SERVICES FOR DIVERSE STUDENT POPULATIONS",3,"School of Social Work","Northwest"
"SWK-S 613","SPECIALIZED INSTRUCTION AND SUPPORT SERVICES FOR DIVERSE STUDENT POPULATIONS",3,"School of Social Work","South Bend"
"SWK-S 614","SCHOOL SOCIAL WORK PRACTICE WITH CHILDREN, ADOLESCENTS, AND FAMILIES",3,"School of Social Work","Indianapolis"
"SWK-S 614","SCHOOL SOCIAL WORK PRACTICE WITH CHILDREN, ADOLESCENTS, AND FAMILIES",3,"School of Social Work","Northwest"
"SWK-S 616","SOCIAL WORK PRACTICE IN SCHOOLS",3,"School of Social Work","Indianapolis"
"SWK-S 616","SOCIAL WORK PRACTICE IN SCHOOLS",3,"School of Social Work","Northwest"
"SWK-S 616","SOCIAL WORK PRACTICE IN SCHOOLS",3,"School of Social Work","South Bend"
"SWK-S 618","SOCIAL POLICY AND SERVICES",3,"School of Social Work","Bloomington"
"SWK-S 618","SOCIAL POLICY AND SERVICES",3,"School of Social Work","Indianapolis"
"SWK-S 618","SOCIAL POLICY AND SERVICES",3,"School of Social Work","Northwest"
"SWK-S 618","SOCIAL POLICY AND SERVICES",3,"School of Social Work","South Bend"
"SWK-S 619","SOCIAL WORK PRACTICE WITH CHILDREN AND ADOLESCENTS",3,"School of Social Work","Northwest"
"SWK-S 619","SOCIAL WORK PRACTICE WITH CHILDREN AND ADOLESCENTS",3,"School of Social Work","South Bend"
"SWK-S 623","PRACTICE EVALUATION","1 - 1","School of Social Work","Bloomington"
"SWK-S 623","PRACTICE EVALUATION","1 - 1","School of Social Work","Indianapolis"
"SWK-S 623","PRACTICE EVALUATION","1 - 1","School of Social Work","Northwest"
"SWK-S 623","PRACTICE EVALUATION","1 - 1","School of Social Work","South Bend"
"SWK-S 624","PROGRAM EVALUATION","1 - 1","School of Social Work","Indianapolis"
"SWK-S 632","CHILD WELFARE PRACTICE I",3,"School of Social Work","Indianapolis"
"SWK-S 632","CHILD WELFARE PRACTICE I",3,"School of Social Work","Northwest"
"SWK-S 633","CHILD WELFARE PRACTICE II",3,"School of Social Work","Indianapolis"
"SWK-S 634","GROUP AND COMMUNITY BASED PRACTICE WITH CHILDREN AND FAMILIES",3,"School of Social Work","Indianapolis"
"SWK-S 636","SOCIAL WORK PRACTICE WITH INVOLUNTARY POPULATIONS",3,"School of Social Work","Indianapolis"
"SWK-S 651","SWK PRACTICUM II",4,"School of Social Work","Bloomington"
"SWK-S 651","SWK PRACTICUM II",4,"School of Social Work","Indianapolis"
"SWK-S 651","SWK PRACTICUM II",4,"School of Social Work","Northwest"
"SWK-S 651","SWK PRACTICUM II",4,"School of Social Work","South Bend"
"SWK-S 652","SWK PRACTICUM III","1 - 1","School of Social Work","Bloomington"
"SWK-S 652","SWK PRACTICUM III","1 - 1","School of Social Work","Indianapolis"
"SWK-S 652","SWK PRACTICUM III","1 - 1","School of Social Work","Northwest"
"SWK-S 652","SWK PRACTICUM III","1 - 1","School of Social Work","South Bend"
"SWK-S 661","EXECUTIVE LEADERSHIP PRACTICE",3,"School of Social Work","Bloomington"
"SWK-S 661","EXECUTIVE LEADERSHIP PRACTICE",3,"School of Social Work","Indianapolis"
"SWK-S 661","EXECUTIVE LEADERSHIP PRACTICE",3,"School of Social Work","Northwest"
"SWK-S 661","EXECUTIVE LEADERSHIP PRACTICE",3,"School of Social Work","South Bend"
"SWK-S 662","FISCAL MANAGEMENT, MARKETING & RESOURCE DEVELOPMENT",3,"School of Social Work","Indianapolis"
"SWK-S 662","FISCAL MANAGEMENT, MARKETING & RESOURCE DEVELOPMENT",3,"School of Social Work","South Bend"
"SWK-S 663","COMMUNITY ORGANIZING AND ADVOCACY",3,"School of Social Work","Indianapolis"
"SWK-S 664","DESIGNING TRANSFORMATIONAL PROGRAMS",3,"School of Social Work","Indianapolis"
"SWK-S 664","DESIGNING TRANSFORMATIONAL PROGRAMS",3,"School of Social Work","South Bend"
"SWK-S 683","COMMUNITY-BASED PRACTICE IN MENTAL HEALTH AND ADDICTION",3,"School of Social Work","Bloomington"
"SWK-S 683","COMMUNITY-BASED PRACTICE IN MENTAL HEALTH AND ADDICTION",3,"School of Social Work","Indianapolis"
"SWK-S 683","COMMUNITY-BASED PRACTICE IN MENTAL HEALTH AND ADDICTION",3,"School of Social Work","Northwest"
"SWK-S 683","COMMUNITY-BASED PRACTICE IN MENTAL HEALTH AND ADDICTION",3,"School of Social Work","South Bend"
"SWK-S 685","MENTAL HEALTH AND ADDICTIONS PRACTICE WITH INDIVIDUALS AND FAMILIES",3,"School of Social Work","Bloomington"
"SWK-S 685","MENTAL HEALTH AND ADDICTIONS PRACTICE WITH INDIVIDUALS AND FAMILIES",3,"School of Social Work","Indianapolis"
"SWK-S 685","MENTAL HEALTH AND ADDICTIONS PRACTICE WITH INDIVIDUALS AND FAMILIES",3,"School of Social Work","Northwest"
"SWK-S 685","MENTAL HEALTH AND ADDICTIONS PRACTICE WITH INDIVIDUALS AND FAMILIES",3,"School of Social Work","South Bend"
"SWK-S 686","SOCIAL WORK PRACTICE: ADDICTIONS",3,"School of Social Work","Bloomington"
"SWK-S 686","SOCIAL WORK PRACTICE: ADDICTIONS",3,"School of Social Work","Indianapolis"
"SWK-S 686","SOCIAL WORK PRACTICE: ADDICTIONS",3,"School of Social Work","Northwest"
"SWK-S 686","SOCIAL WORK PRACTICE: ADDICTIONS",3,"School of Social Work","South Bend"
"SWK-S 687","MENTAL HEALTH AND ADDICTION PRACTICE WITH GROUPS",3,"School of Social Work","Bloomington"
"SWK-S 687","MENTAL HEALTH AND ADDICTION PRACTICE WITH GROUPS",3,"School of Social Work","Indianapolis"
"SWK-S 687","MENTAL HEALTH AND ADDICTION PRACTICE WITH GROUPS",3,"School of Social Work","Northwest"
"SWK-S 687","MENTAL HEALTH AND ADDICTION PRACTICE WITH GROUPS",3,"School of Social Work","South Bend"
"SWK-S 689","INTERPROFESSIONAL APPROACH TO THE TREATMENT OF SUBSTANCE USE AND CO-OCCURRING PSYCHIATRIC DISORDERS",3,"School of Social Work","Indianapolis"
"SWK-S 690","INDEPENDENT STUDY","1 - 1","School of Social Work","Bloomington"
"SWK-S 690","INDEPENDENT STUDY","1 - 1","School of Social Work","Indianapolis"
"SWK-S 690","INDEPENDENT STUDY","1 - 1","School of Social Work","Northwest"
"SWK-S 692","PRACTICE SKILLS FOR HEALTH CARE SETTINGS",3,"School of Social Work","Indianapolis"
"SWK-S 692","PRACTICE SKILLS FOR HEALTH CARE SETTINGS",3,"School of Social Work","Northwest"
"SWK-S 693","PRACTICE WITH INDIVIDUALS, FAMILIES & COMMUNITIES IN HEALTHCARE SETTINGS",3,"School of Social Work","Indianapolis"
"SWK-S 693","PRACTICE WITH INDIVIDUALS, FAMILIES & COMMUNITIES IN HEALTHCARE SETTINGS",3,"School of Social Work","Northwest"
"SWK-S 694","SOCIAL WORK PRACTICE WITH OLDER ADULTS",3,"School of Social Work","Indianapolis"
"SWK-S 694","SOCIAL WORK PRACTICE WITH OLDER ADULTS",3,"School of Social Work","Northwest"
"SWK-S 695","SOCIAL WORK PRACTICE WITH CHILDREN WITH SPECIAL HEALTH CARE NEEDS AND THEIR FAMILIES",3,"School of Social Work","Indianapolis"
"SWK-S 696","SOCIAL WORK PRACTICE CONFRONTING LOSS, GRIEF, DEATH AND BEREAVEMENT",3,"School of Social Work","Indianapolis"
"SWK-S 696","SOCIAL WORK PRACTICE CONFRONTING LOSS, GRIEF, DEATH AND BEREAVEMENT",3,"School of Social Work","Northwest"
"SWK-S 696","SOCIAL WORK PRACTICE CONFRONTING LOSS, GRIEF, DEATH AND BEREAVEMENT",3,"School of Social Work","South Bend"
"SWK-S 710","SOCIAL WORK THEORIES OF HUMAN AND SOCIAL BEHAVIOR",3,"School of Social Work","Indianapolis"
"SWK-S 718","INTRODUCTORY STATISTICS IN SOCIAL SCIENCE",3,"School of Social Work","Indianapolis"
"SWK-S 720","PHILOSOPHY OF SCIENCE AND SOCIAL WORK",3,"School of Social Work","Indianapolis"
"SWK-S 721","PREPARING TO PUBLISH: SCHOLARLY WRITING SEMINAR",3,"School of Social Work","Indianapolis"
"SWK-S 724","SOCIAL WORK TEACHING",3,"School of Social Work","Indianapolis"
"SWK-S 725","SOCIAL WORK RESEARCH INTERNSHIP",3,"School of Social Work","Indianapolis"
"SWK-S 726","ADVANCED SOCIAL WORK RESEARCH:  QUALITATIVE METHODS I",3,"School of Social Work","Indianapolis"
"SWK-S 727","ADVANCED SOCIAL WORK RESEARCH:  QUANTITATIVE METHODS I",3,"School of Social Work","Indianapolis"
"SWK-S 728","MULTIVARIATE STATISTICS IN SOCIAL SCIENCE",3,"School of Social Work","Indianapolis"
"SWK-S 730","SOCIAL WORK POLICY ANALYSIS",3,"School of Social Work","Indianapolis"
"SWK-S 732","COMMUNITY ENGAGED PARTICIPATORY RESEARCH (CEPR) APPROACHES TO IMPLEMENTATION AND EVALUATION",3,"School of Social Work","Indianapolis"
"SWK-S 736","ADVANCED SOCIAL WORK RESEARCH: QUALITATIVE METHODS II",3,"School of Social Work","Indianapolis"
"SWK-S 737","ADVANCED SOCIAL WORK RESEARCH:  QUANTITATIVE METHODS II",3,"School of Social Work","Indianapolis"
"SWK-S 737","ADVANCED SOCIAL WORK RESEARCH:  QUANTITATIVE METHODS II",3,"School of Social Work","Indianapolis"
"SWK-S 790","INDEPENDENT STUDY","1 - 1","School of Social Work","Indianapolis"
"SWK-S 791","INTEGRATIVE SEMINAR I",1.5,"School of Social Work","Indianapolis"
"SWK-S 792","INTEGRATIVE SEMINAR II",1.5,"School of Social Work","Indianapolis"
"SWK-S 800","DISSERTATION RESEARCH","1 - 1","School of Social Work","Indianapolis"
"SWK-S 805","SELECT TOPICS IN SOCIAL WORK","1 - 1","School of Social Work","Indianapolis"
"TECH-BE 499","BE: TECH-BE 499","0 - 0","School of Engineering and Technology","Indianapolis"
"TEL-C 200","INTRO TO MASS COMMUNICATIONS",3,"College of Arts and Sciences","Northwest"
"TEL-R 287","PROCESSES AND EFFECTS AND TELECOM",3,"College of Arts and Sciences","South Bend"
"TEL-R 308","RADIO PRODUCTION AND DIRECTING",3,"College of Arts and Sciences","Northwest"
"TEL-R 311","BROADCAST WRITING",3,"School of Arts and Letters","Southeast"
"TEL-T 283","INTRODUCTION TO PRODUCTION TECHNIQUES AND PRACTICES",3,"College of Arts and Sciences","South Bend"
"TEL-T 313","COMPARATIVE MEDIA SYSTEMS",3,"College of Arts and Sciences","South Bend"
"TEL-T 336","DIGITAL VIDEO PRODUCTION",3,"College of Arts and Sciences","South Bend"
"TEL-T 390","LITERARY AND INTELLECTUAL TRADITIONS",3,"College of Arts and Sciences","South Bend"
"TEL-T 490","WCTV COMMUNICATION STUDIES INTERNSHIP",3,"School of Humanities and Social Sciences","East"
"TEL-T 498","PROJECTS IN TELECOMMUNICATIONS","1 - 1","College of Arts and Sciences","South Bend"
"TESM-BE 499","BE-TESM","0 - 0","School of Health & Human Sciences","Indianapolis"
"TESM-C 100","INTRODUCTION TO TOURISM, EVENT & SPORT MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-C 112","BUSINESS FOUNDATIONS OF TESM",3,"School of Health & Human Sciences","Indianapolis"
"TESM-C 205","FACILITIES AND OPERATIONS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-C 301","CAREER AND LEADERSHIP PRINCIPLES",3,"School of Health & Human Sciences","Indianapolis"
"TESM-C 387","TESM INTERNSHIP",1,"School of Health & Human Sciences","Indianapolis"
"TESM-C 401","INDUSTRY INTERNSHIP","1 - 1","School of Health & Human Sciences","Indianapolis"
"TESM-C 402","TCEM INTERNSHIP","1 - 1","School of Health & Human Sciences","Indianapolis"
"TESM-E 204","EVENT STRATEGY AND MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 204","EVENT STRATEGY AND MANAGEMENT",3,"","Southeast"
"TESM-E 210","SPECIAL EVENT MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 219","MANAGEMENT OF SPORTS EVENTS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 304","MECHANICS OF EVENT PLANNING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 304","MECHANICS OF EVENT PLANNING",3,"","Southeast"
"TESM-E 377","EXHIBIT MARKETING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 377","EXHIBIT MARKETING",3,"","Southeast"
"TESM-E 404","EVENT PRODUCTION",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 471","INTERNATIONAL MEETING PLANNING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 471","INTERNATIONAL MEETING PLANNING",3,"","Southeast"
"TESM-E 477","NON PROFIT MEETING MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-E 477","NON PROFIT MEETING MANAGEMENT",3,"","Southeast"
"TESM-E 496","EVENT IMMERSION TOPICS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 110","TESM LEARNING COMMUNITY",1,"School of Health & Human Sciences","Indianapolis"
"TESM-G 299","SPECIAL TOPICS IN TOURISM","1 - 1","School of Health & Human Sciences","Indianapolis"
"TESM-G 302","INDEPENDENT STUDY IN TOURISM","1 - 1","School of Health & Human Sciences","Indianapolis"
"TESM-G 309","CRUISE LINE MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 315","ECONOMICS OF TOURISM AND EVENTS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 410","TOURISM RESEARCH",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 412","TOURISM MANAGEMENT PRINCIPLES",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 472","GLOBAL TOURISM SEMINAR",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 499","EVENT TOURISM ANALYSIS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-G 598","MASTER'S CONSULTING PROJECT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 105","LODGING MANAGEMENT AND OPERATIONS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 191","SANITATION AND HEALTH IN FOOD SERVICE, LODGING AND TOURISM",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 218","WINES OF THE WORLD",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 281","LODGING MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 305","FOOD AND BEVERAGE OPERATIONS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 308","WESTERN EUROPEAN WINES",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 318","BEER, WINE, AND SPIRITS MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 328","BEERS OF THE WORLD",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 371","CONVENTION AND SALES SERVICE",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 371","CONVENTION AND SALES SERVICE",3,"School of Arts and Letters","Southeast"
"TESM-H 385","SPIRITS OF THE WORLD",3,"School of Health & Human Sciences","Indianapolis"
"TESM-H 408","FOOD AND WINE PAIRING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 211","INTRODUCTION TO SPORT MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 301","SELLING IN THE SPORT INDUSTRY",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 332","MANAGEMENT PRINCIPLES IN SPORT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 411","LEGAL ISSUES IN SPORT SETTINGS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 415","SPORTS PROMOTIONS AND PUBLIC RELATIONS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 418","SPORT MARKETING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 423","FINANCIAL PRINCIPLES IN SPORT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 432","SPORTS MANAGEMENT CONSULTING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 511","LEGAL ISSUES IN THE SPORT ENVIRONMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-S 514","SPORT MARKETING AND SPONSORSHIP",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 107","TOURISM PLANNING AND DEVELOPMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 107","TOURISM PLANNING AND DEVELOPMENT",3,"","Southeast"
"TESM-T 207","TOURISM POLICY AND SUSTAINABILITY",3,"","East"
"TESM-T 207","TOURISM POLICY AND SUSTAINABILITY",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 207","TOURISM POLICY AND SUSTAINABILITY",3,"","Kokomo"
"TESM-T 207","TOURISM POLICY AND SUSTAINABILITY",3,"","Northwest"
"TESM-T 207","TOURISM POLICY AND SUSTAINABILITY",3,"","South Bend"
"TESM-T 207","TOURISM POLICY AND SUSTAINABILITY",3,"School of Arts and Letters","Southeast"
"TESM-T 208","TOURISM GEOGRAPHY",3,"IU Columbus","Columbus"
"TESM-T 208","TOURISM GEOGRAPHY",3,"","East"
"TESM-T 208","TOURISM GEOGRAPHY",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 208","TOURISM GEOGRAPHY",3,"","Kokomo"
"TESM-T 208","TOURISM GEOGRAPHY",3,"","Northwest"
"TESM-T 208","TOURISM GEOGRAPHY",3,"","South Bend"
"TESM-T 208","TOURISM GEOGRAPHY",3,"","Southeast"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"IU Columbus","Columbus"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"","East"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"","Kokomo"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"","Northwest"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"","South Bend"
"TESM-T 234","CULTURAL HERITAGE TOURISM",3,"","Southeast"
"TESM-T 307","TOURISM MARKETING AND SALES",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 319","SPORTS TOURISM DEVELOPMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 319","SPORTS TOURISM DEVELOPMENT",3,"","Southeast"
"TESM-T 329","TOURISM SPORTS MARKETING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 329","TOURISM SPORTS MARKETING",3,"","Southeast"
"TESM-T 382","TRAVEL TRENDS AND DESTINATIONS",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 382","TRAVEL TRENDS AND DESTINATIONS",3,"","Southeast"
"TESM-T 483","ECOTOURISM",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 500","FOUNDATIONS OF EVENT TOURISM",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 519","SPORTS TOURISM MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 531","EVENT TOURISM MARKETING",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 534","CULTURAL TOURISM MANAGEMENT",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 562","ECONOMICS OF EVENT TOURISM",3,"School of Health & Human Sciences","Indianapolis"
"TESM-T 582","APPLIED SPORT EVENT RESEARCH","1 - 1","School of Health & Human Sciences","Indianapolis"
"TESM-T 599","MASTER'S THESIS EVENT TOURISM","1 - 1","School of Health & Human Sciences","Indianapolis"
"THTR-A 190","ART, AESTHETICS, AND CREATIVITY",3,"College of Arts and Sciences","South Bend"
"THTR-D 102","BODY CONDITIONING FOR THE DANCER",1,"College of Arts and Sciences","Bloomington"
"THTR-D 108","DANCE PRACTICES I",2,"College of Arts and Sciences","Bloomington"
"THTR-D 109","CORE OF DANCE TECHNIQUE",3,"College of Arts and Sciences","Bloomington"
"THTR-D 112","DANCE PRACTICES II",2,"College of Arts and Sciences","Bloomington"
"THTR-D 115","MODERN DANCE I",2,"College of Arts and Sciences","Northwest"
"THTR-D 120","BALLET I",2,"College of Arts and Sciences","South Bend"
"THTR-D 121","IMPROVISATION FOR CONTEMPORARY DANCE I",1,"College of Arts and Sciences","Bloomington"
"THTR-D 140","JAZZ DANCE I",2,"School of Humanities and Social Sciences","Kokomo"
"THTR-D 140","JAZZ DANCE I",2,"College of Arts and Sciences","Northwest"
"THTR-D 140","JAZZ DANCE I",2,"College of Arts and Sciences","South Bend"
"THTR-D 154","BEGINNING TAP DANCE",1,"College of Arts and Sciences","Bloomington"
"THTR-D 155","BEGINNING MODERN DANCE",1,"College of Arts and Sciences","Bloomington"
"THTR-D 156","INTRODUCTION TO JAZZ DANCE TECHNIQUE",1,"College of Arts and Sciences","Bloomington"
"THTR-D 161","IMPROVISATION FOR CONTEMPORARY DANCE II",1,"College of Arts and Sciences","Bloomington"
"THTR-D 170","TAP I",2,"College of Arts and Sciences","South Bend"
"THTR-D 211","DANCE PRACTICES III",3,"College of Arts and Sciences","Bloomington"
"THTR-D 212","DANCE PRACTICES IV",3,"College of Arts and Sciences","Bloomington"
"THTR-D 220","BALLET II",2,"College of Arts and Sciences","South Bend"
