"subject","course_code","course_name","credits","description"
"Theatre","THTR 440A","Classical Text Analysis","3","THTR 440A - Classical Text Analysis (3)Utilize Anton Chekhov, Henrik Ibsen, August Strindberg to learn how to apply acting skills specific to styles and playwrights. Requires audition. (6 hours activity)Prerequisites:THTR 340A,THTR 340B; or graduate standing.400-level Undergraduate Course available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 440B","Owning Classical Text","3","THTR 440B - Owning Classical Text (3)Develop personal approach to developing elevated language through individualize projects. Requires audition. (6 hours activity)Prerequisite:THTR 440A.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 441A","Voice/Movement: Heightened Circumstances","3","THTR 441A - Voice/Movement: Heightened Circumstances (3)Advanced voice, movement and speech techniques for heightened circumstances, with special attention to spatial awareness and interdependence of actors sharing the spectrum of space, from intimate to vast. Techniques: Fitzmaurice; Rodenberg; Roy Hart; physical theatre; devised performance and stage combat.Prerequisites:THTR 341A,THTR 341Bwith a “B-” (2.7) or better; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 441B","Voice/Movement: Voiceover Technique","3","THTR 441B - Voice/Movement: Voiceover Technique (3)Voiceover techniques, cross-disciplinary collaboration with animation program; introduction to skills necessary to create and develop a voiceover component to acting career; auditioning and producing voiceovers; producing voiceover reels for use in voiceover career.Prerequisites:THTR 241A,THTR 241Bwith a “B-” (2.7) or better; or graduate standing.400-level Undergraduate Course available for Graduate CreditOne or more sections may be offered in any online format.Department Consent RequiredTypically Offered: Spring"
"Theatre","THTR 442","Methods in Anti-Oppressive Theatrical Praxis","3","THTR 442 - Methods in Anti-Oppressive Theatrical Praxis (3)Philosophy and methods for organizing and teaching in a theatre program in public school settings, including classroom planning and production.Prerequisite: Teacher Education Credential Program StudentUndergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 442A","Voice/Movement: Devised Theatre Practicum I","3","THTR 442A - Voice/Movement: Devised Theatre Practicum I (3)Develop, rehearse and perform a site-specific adaptation of an established work. Curate, direct, choreographand/or perform. Design marketing materials. Rigorous voice/movement warm-up and physical conditioning/wellness program. Techniques: Anne Bogart, Tectonic Theatre Project’s Moment Work, Rohd.Prerequisite:THTR 342Bwith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 442B","Voice/Movement: Devised Theatre Practicum II","3","THTR 442B - Voice/Movement: Devised Theatre Practicum II (3)Develop, rehearse and perform a new work for political/social impact. Multimedia elements and community engagement. Implement social media marketing plan. Voice/movement warmup and physical conditioning/wellness program. Techniques: agit prop, Augusto Boal, theatre for social change.Prerequisite:THTR 342Bwith a “B-” (2.7) or better.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"Theatre","THTR 443A","Theatre Audition Processes","1-3","THTR 443A - Theatre Audition Processes (1-3)Investigation of and preparation for employment opportunities as a professional actor. Includes techniques for selecting, preparing and performing audition material, exploring employment resources, and planning career paths.Prerequisites:THTR 340A,THTR 340B; BFA standing.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 443B","Audition and Rehearsal Processes","1-3","THTR 443B - Audition and Rehearsal Processes (1-3)Auditioning and rehearsal processes for professional work in television and film. Includes techniques for selecting material and performance preparation. Coursework culminates in a showcase performance for industry professionals.Prerequisites:THTR 443A.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 449E","Externship in Single Subject Teaching","3","THTR 449E - Externship in Single Subject Teaching (3)Eight-week practicum (150 hours) fieldwork in single subject classrooms. Credit/No Credit only. A “B” (3.0) or better is required to receive a grade of credit. Students sign up for the appropriate departmental offering. Requires admission to the Single Subject Credential Program. May be repeated once for credit. (EDSC 449E, ARTE 449E, KNES 449E, MAED 449E, MUSE 449E, and THTR 449E are the same course.)Prerequisite: Single Subject Credential Program Physical Education student. Corequisite:KNES 442.Undergraduate Course not available for Graduate CreditTypically Offered: Fall"
"Theatre","THTR 449I","Second Semester Student Teaching","10","THTR 449I - Second Semester Student Teaching (10)A 450-hour practicum in a single subject in public schools. Credit/No Credit only. A “B” (3.0) or better is required to receive a grade of credit. Departmental course offerings are: ARTE 449I, EDSC 449I, KNES 449I, MAED 449I, MUSE 449I, THTR 449I.Prerequisite: EDSC 449E.Undergraduate Course not available for Graduate CreditTypically Offered: Spring"
"Theatre","THTR 449S","Seminar in Secondary Theatre Education","3","THTR 449S - Seminar in Secondary Theatre Education (3)Student teaching in theatre in secondary schools. Class activities and assessments are aligned with student teaching fieldwork experiences and preparation for teaching employment. Readings and activities center on building a successful, ethical, educational theatre program in public schools.Prerequisite: Teacher Education Credential Program StudentUndergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
"Theatre","THTR 451","Theatre Production Management","3","THTR 451 - Theatre Production Management (3)Theatrical producing, entertainment production and overall production management. Production research, a study of historical and current theatrical methods, and practical experience in day-to-day production management duties.Prerequisite:THTR 351.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"Theatre","THTR 464","Advanced Playwriting","3","THTR 464 - Advanced Playwriting (3)Advanced study in writing and analyzing dramatic texts. May be repeated for credit for a maximum of 15 units.Prerequisites:THTR 364A,THTR 364B.400-level Undergraduate Course available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall"
"Theatre","THTR 466","Seminar in Advanced Technical Production","3","THTR 466 - Seminar in Advanced Technical Production (3)Advanced technical production for the performing arts. Role of the technical. Topics include cost estimating, purchasing, budgeting strategies, creative problem-solving, scenic studio management, season and production scheduling, and time/stress management. May be repeated once for credit. Requires working knowledge of VectorWorks and MS Excel.Prerequisites:THTR 276,THTR 288,THTR 372.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall even years"
"Theatre","THTR 467","Projection Design and Techniques for Theatre","3","THTR 467 - Projection Design and Techniques for Theatre (3)Projection for theatre design and technical production. Emphasis on content creation using video/animation software and projection show control software for design execution in a theatre environment.Prerequisites:THTR 372,THTR 386,THTR 387.400-level Undergraduate Course available for Graduate Credit"
"Theatre","THTR 470A","Advanced Directing I","3","THTR 470A - Advanced Directing I (3)Study the primacy of language in the theatre through text analysis and visual interpretation. Direct scenes from works by authors such as Shakespeare, Moliere and Ibsen. Requires consent of department. (6 hours activity).Prerequisites:THTR 288,THTR 350,THTR 370Ball with a “B” (3.0) or better.400-level Undergraduate Course available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall"
