course_code,course_name
TCHT1-UC 3550,Visitor Attractions and Entertainment
TCHT1-UC 3560,Innovation and Venture Development
TCHT1-UC 3600,Conferences and Business Events
TCHT1-UC 3655,Marketing of Conferences & Special Events
TCHT1-UC 3900,Independent Study
TCHT1-UC 4000,Consulting Practicum
TCS-UY 4504G,"Advanced Seminar in Technology, Culture, and Society: Green Horizons: Pathways to a Clean Energy Economy"
TCSM1-UC 1000,Introduction to Sports Management
TCSM1-UC 1010,Organizations in Sports
TCSM1-UC 1015,Sport Business Practicum
TCSM1-UC 1050,Foundations in Sport Entrepreneurship
TCSM1-UC 1055,Research Methods
TCSM1-UC 1060,Applied Research
TCSM1-UC 1071,Strategies for Academic Succes
TCSM1-UC 1080,Advanced Seminar in Sports Management
TCSM1-UC 1130,Financial Management & Accounting in Sport
TCSM1-UC 1350,Senior Seminar in Leadership
TCSM1-UC 2010,Internship II
TCSM1-UC 2100,Public Relations in Sport
TCSM1-UC 2120,Sport Media Storytelling
TCSM1-UC 2320,Sports Law
TCSM1-UC 2330,Sports Facility Management
TCSM1-UC 2355,Revenue Generation in Sport
TCSM1-UC 2430,Capital Markets & Investments in Sport
TCSM1-UC 2440,Olympic Sport Governance
TCSM1-UC 2450,Legal Skills Seminar
TCSM1-UC 2460,Antitrust & Collective Bargaining
TCSM1-UC 2480,Global Professional League Governance
TCSM1-UC 2500,Sports Media Strategies
TCSM1-UC 2520,Digital Media & Marketing in Sport
TCSM1-UC 2530,Sport & Entertainment Packaging
TCSM1-UC 2560,The Psychology of Fandom
TCSM1-UC 2640,Ethical Issues in Sport
TCSM1-UC 2650,Sociology of Sport
TCSM1-UC 3010,Foundations in Sport Analytics
TCSM1-UC 3300,Entrepreneurship I: Incubator Phase
TCSM1-UC 3410,Sport Event Planning & Operations
TCSM1-UC 3660,Sport Marketing
TCSM1-UC 3850,Internship
TCSM1-UC 3910,Business of eSports
TCSM1-UC 3920,Sport Industry Thesis
TCSM1-UC 3950,Emerging Issues in Sports Business
TCSM1-UC 3955,Sport Technology & Innovation
TECH-UB 9001,Info Technology in Business & Society
TECH-UB 9038,Social Media & Digital Marketing
THEA-UT 120,Intimacy in Performance
THEA-UT 126,New Play Readings
THEA-UT 141,Stage Combat I
THEA-UT 142,Stage Combat II
THEA-UT 143,Stage Combat III
THEA-UT 146,Wkshp in Shakespearean Verse
THEA-UT 148,Private Voice Training
THEA-UT 156,New Studio  Private Voice
THEA-UT 171,Preparing for the Profession
THEA-UT 190,Technical Theatre Practicum
THEA-UT 191,Scenery
THEA-UT 192,Costumes
THEA-UT 193,Lighting
THEA-UT 194,Sound
THEA-UT 195,Stage Management
THEA-UT 201,Adler Conserv I
THEA-UT 203,Adler Conserv III
THEA-UT 205,Adler Conserv V
THEA-UT 209,Adler Conserv Ind Curr
THEA-UT 211,Atlantic Thtre Sch I
THEA-UT 213,Atlantic Thtre Sch III
THEA-UT 215,Atlantic Thtre Sch V
THEA-UT 219,Atlantic Thtre Sch Ind Curriculum
THEA-UT 231,Exper Thtr Wing I:
THEA-UT 233,Exper Thtr Wing III
THEA-UT 235,Exper Thtr Wing V
THEA-UT 237,Exper Thtr Wing VII
THEA-UT 239,Exper Thtr Wing Ind Curr
THEA-UT 241,Meisner Exten I
THEA-UT 243,Meisner Exten III
THEA-UT 245,Meisner Exten V
THEA-UT 249,Meisner Ind Curr
THEA-UT 251,Play Horiz Sch I
THEA-UT 253,Play Horiz Sch III
THEA-UT 255,Play Horiz Sch V
THEA-UT 257,Play Horiz Sch VII
THEA-UT 259,Play Horiz Sch Ind Curr
THEA-UT 261,Strasberg I
THEA-UT 263,Strasberg III
THEA-UT 265,Strasberg V
THEA-UT 269,Strasberg Ind Curr
THEA-UT 271,Production & Design Track I
THEA-UT 273,Production & Design Track III
THEA-UT 275,Production & Design Track V
THEA-UT 277,Production & Design Track VII
THEA-UT 279,Production & Design IND Curr
THEA-UT 281,New Studio on Broadway I
THEA-UT 283,New Studio on BWY III
THEA-UT 285,New Studio on Broadway V
THEA-UT 287,New Studio on Broadway VII
THEA-UT 289,New Studio Independent Curriculum
THEA-UT 355,Atlantic Acting School Transfer Track
THEA-UT 360,ETW Transfer Track
THEA-UT 366,PHTS Transfer Track
THEA-UT 368,Adler Conservatory Transfer Track
THEA-UT 372,Strasberg Practicum
THEA-UT 411,Classical Studio I
THEA-UT 421,Stonestreet Film/TV I
THEA-UT 422,Stonestreet Film/TV II
THEA-UT 423,Stonestreet Film/TV Ind
THEA-UT 424,Stonestreet Intro Screen Acting
THEA-UT 490,Internship
THEA-UT 495,Ind Study: Pratical
THEA-UT 500,Intro to Theatre Studies
THEA-UT 510,Intro Theatre Production
THEA-UT 510,Intro Theatre Production: Costuming
THEA-UT 510,Intro Theatre Production: Lighting
THEA-UT 510,Intro Theatre Production: Scenery
THEA-UT 510,Intro Theatre Production: Sound
THEA-UT 510,Intro Theatre Production: Stage Management
THEA-UT 510,Intro Theatre Production: Various Topics
THEA-UT 605,African American Drama
THEA-UT 608,Modern US Drama
THEA-UT 618,Major Playwrights:: 20th Century Black Playwrights
THEA-UT 618,Major Playwrights:: The Pulitzers
THEA-UT 618,Major Playwrights:: Tony Kushner
THEA-UT 622,Political Theatre: Performing Weimar
THEA-UT 623,Feminism & Theatre
THEA-UT 625,Cmty-Based Thte in US: Site-Specific Performance
THEA-UT 628,The Avant-Garde
THEA-UT 632,Theatrical Genres:: (Un)Reliable Narrators
THEA-UT 632,Theatrical Genres:: Boal & Beyond
THEA-UT 632,Theatrical Genres:: Comedy & Performance
THEA-UT 632,Theatrical Genres:: Performing the Nonhumans
THEA-UT 632,Theatrical Genres:: Post-Industrial Performance
THEA-UT 650,Topics in Perf Studies:: Interdisciplinary Dramaturgy
THEA-UT 661,Topics Musical Theatre:
THEA-UT 662,Theatre in New York: Practicum
THEA-UT 663,Perf Art Practicum:: Autobiography and Its Discontents
THEA-UT 663,Perf Art Practicum:: Performing Queer Biography
THEA-UT 670,Theories of Acting and Directing
THEA-UT 673,Theatre and Therapy
THEA-UT 676,Directing Practicum
THEA-UT 678,Producing: Artistic Entrepreneurship
THEA-UT 680,"Immersive, Participatory, Site-Based and Multi-Sensory Theater"
THEA-UT 685,Theatre Management:
THEA-UT 705,Realism & Naturalism: European Origins
THEA-UT 711,Thea in Ancient Greece
THEA-UT 725,Hty of Directing
THEA-UT 732,Theatrical Genres:: Greek Tragedy & Modern Greece
THEA-UT 732,Theatrical Genres:: Helen of Troy and Her Ghosts
THEA-UT 732,Theatrical Genres:: History of Drama & Theatre I
THEA-UT 732,"Theatrical Genres:: Sorcery, Seduction, and Murder"
THEA-UT 734,Interartistic Genres:: Some of Shakespeare's Others
THEA-UT 744,Theatre in Asia:: Japanese Theater: Classical to Modern
THEA-UT 744,Theatre in Asia:: Savoring South Asian Performance
THEA-UT 747,Arab Theatre & Film:: Contemporary Arab Theatre
THEA-UT 801,"Honors Seminar:: Ecology, Art, & Performance in Latin America"
THEA-UT 801,Honors Seminar:: Performing the Future
THEA-UT 802,Honors Thesis
THEAT-UH 1011,Thinking Theater
THEAT-UH 1121,Design for Performance
THEAT-UH 1131,Fundamentals of Dance and Choreography
THEAT-UH 1519,Installation Art
THEAT-UH 2110,Character and Action
THEAT-UH 4001,Capstone Project A
UGA-UY 2000,Global Leaders and Scholars in STEM (GLASS) Sophomore Seminar
UGA-UY 3000,Global Leaders and Scholars in STEM (GLASS) Junior Seminar
UGA-UY 4000,Global Leaders and Scholars in STEM (GLASS) Senior Seminar
UGPH-GU 10,Health and Society in a Global Context
UGPH-GU 15,Introduction to Bioethics
UGPH-GU 20,Biostatistics for Public Health
UGPH-GU 22,Introduction to Neuroethics
UGPH-GU 25,Public Health Ethics
UGPH-GU 26,Ethics and Clinical Practice
UGPH-GU 30,Epidemiology for Global Health
UGPH-GU 36,Ethics and Technology
UGPH-GU 40,Health Policy in a Global World
UGPH-GU 42,Human Rights: Philosophical and Practical Issues
UGPH-GU 44,"Nutrition and Health during Reproduction, Childhood, and Adolescence"
UGPH-GU 50,Environmental Health in a Global World
UGPH-GU 52,Medical Ethics
UGPH-GU 60,Undergraduate Experiential Learning in Global Public Health
UGPH-GU 80,Public Health Entrepreneurial Ventures
UGPH-GU 9010,Health and Society in a Global Context
UGPH-GU 9020,Biostatistics for Public Health
UGPH-GU 9030,Epidemiology for Global Health
UGPH-GU 9040,Health Policy in a Global World
UGPH-GU 9050,Environmental Health in a Global World
UGPH-GU 9150,"Policy, and Health: Exploring Latin American Health Care Systems"
UGPH-GU 95,The Ethics of Reproduction
UNDSW-US 1,Society and Social Welfare
UNDSW-US 110,Strategies to Reduce Inequality
UNDSW-US 111,Service Learning: Alzheimer's Disease: Sharing the Lived Experience
UNDSW-US 113,Human Biology for Social Work
UNDSW-US 115,Leading for Social Change: Foundations and Practices of NYU
UNDSW-US 116,First Year Impact Seminar I
UNDSW-US 12,Social Work Research
UNDSW-US 122,Service Learning Through Youth Literacy
UNDSW-US 13,Social Welfare Programs & Policies
UNDSW-US 2,Skills in Interpersonal Communication
UNDSW-US 21,Human Behavior in The Social Environment I
UNDSW-US 31,Social Work Practice I
UNDSW-US 41,Practicum Instruction I
UNDSW-US 52,Society & Mental Health
UNDSW-US 54,Mindfulness
UNDSW-US 55,"Diversity, Racism, Oppression and Privilege"
UNDSW-US 62,Social Work - Family Violence
UNDSW-US 68,Service Learning Through Community Engagement
UNDSW-US 72,Service Learning with Immigrant Youth
UNDSW-US 85,Service Learning and Food Insecurity
UNDSW-US 88,"Service Learning: Shaping Change: Spirituality, Service and Social Justice"
UNDSW-US 89,"Film, Literature and Mental Health"
UNDSW-US 90,Love and Relationships
UNDSW-US 9072,Service Learning with Immigrant Youth
UPADM-GP 101,The Politics of Public Policy
UPADM-GP 102,Introduction to Social Impact
UPADM-GP 103,Management and Leadership
UPADM-GP 111,Quantitative Analysis for Public Policy
UPADM-GP 140,The Economics of Public Policy
UPADM-GP 209,The American Presidency
UPADM-GP 216,"Race, Ethnicity, Class, and Gender in American Cities"
UPADM-GP 219,Segregation and Public Policy in the American City
UPADM-GP 226,Leadership: Women and Public Policy
UPADM-GP 236,"Topics in Health: Policy, Politics and Power"
UPADM-GP 242,The Business of Nonprofit Management
UPADM-GP 251,Legal & Ethical Approaches to Islam
UPADM-GP 254,Multi-Faith Leadership in the 21 Century
UPADM-GP 260,What Really Matters? Leadership with No Regrets
UPADM-GP 262,Design Thinking: A Creative Approach to Problem Solving and Creating Impact
UPADM-GP 265,Fundamentals of Social Entrepreneurship: Problem Solving and Innovation
UPADM-GP 267,Social Entrepreneurship Incubator & Practicum
UPADM-GP 269,How to Change the World: Advocacy Movements and Social Innovation
UPADM-GP 275,Contemporary Global Crises & Humanitarian Politics
UPADM-GP 282,Moving NYC: Travel Behavior and Policy in New York City
UPADM-GP 9100,Global Food Politics & Policy
UPADM-GP 9221,The Meaning of Leadership
UPADM-GP 9227,Across the Divide: Constructive Policymaking at the Subnational Level
UPADM-GP 9410,Revitalizing the American City: Challenges and Strategies for Vibrant and Inclusive Development
URB-UY 2004,GLOBAL PERSPECTIVES ON URBAN SUSTAINABILITY
URB-UY 2024,Design of Cities
URB-UY 2224,Natural Environment of New York City
URB-UY 2334,Introduction of Environmental Sciences
URB-UY 3034,Evidence-Based Design
URB-UY 3044,Green Cities
URB-UY 3834,Special Topics in Sustainable Urban Environments: Environmental Economics
URB-UY 3834,Special Topics in Sustainable Urban Environments: MEGAPROJECTS: URBAN INTERVENTION AROUND THE GLOBE
URB-UY 4504,Advanced Seminar in Urban Studies: Decolonizing Green
URB-UY 4504,Advanced Seminar in Urban Studies: Democratic Planning for Livable Cities
URB-UY 4504,Advanced Seminar in Urban Studies: Nuclear Power
URBS-UA 101,Social and Cultural Analysis 101
URBS-UA 102,The City
URBS-UA 301,Urban Lab
VIP-UY 3000,Vertically Integrated Projects: A. CONCRETE CANOE
VIP-UY 3000,Vertically Integrated Projects: AB. NYU ROBOTIC DESIGN TEAM
VIP-UY 3000,Vertically Integrated Projects: AE. AGPHI (APPLIED GLOBAL PUBLIC HEALTH INITIATIVE
VIP-UY 3000,Vertically Integrated Projects: AF. STEEL BRIDGE
VIP-UY 3000,Vertically Integrated Projects: AH. CONSTRUCTION MANAGEMENT & ENGINEERING
VIP-UY 3000,Vertically Integrated Projects: AJ. NYU ROBOMASTER ULTRAVIOLET
VIP-UY 3000,Vertically Integrated Projects: AK. SMART WEAR BIO-TRACK FOR TELEREHAB & TELEMONIT
VIP-UY 3000,Vertically Integrated Projects: AN. HIGH-SPEED RESEARCH NETWORK
VIP-UY 3000,Vertically Integrated Projects: AQ. ENVIRONMENTAL & ANIMAL PRO
VIP-UY 3000,Vertically Integrated Projects: AS. SIXTH SENSE
VIP-UY 3000,Vertically Integrated Projects: AW. NYU ROBOSUB
VIP-UY 3000,Vertically Integrated Projects: BB. DAIMLER TRUCKS DRIVELINE INNOVATION
VIP-UY 3000,Vertically Integrated Projects: BC. FLEXIBLE AI-ENABLED MECHATRONIC SYS LAB (FAMS)
VIP-UY 3000,Vertically Integrated Projects: BF. DEFINING ACCESSIBILITY WITHIN XR
VIP-UY 3000,Vertically Integrated Projects: BG. FUTURE ENGINEERING EDUCATION
VIP-UY 3000,Vertically Integrated Projects: BH. STROKE-BASED ART THERAPY
VIP-UY 3000,Vertically Integrated Projects: BJ: NYU DIGITAL MEDIA INTELLECT
VIP-UY 3000,Vertically Integrated Projects: BK: METAVERSE FOR EDUCATION
VIP-UY 3000,Vertically Integrated Projects: BL. EARTHQUAKE ENGINEERING RESEARCH INSTITUTE (EER
VIP-UY 3000,Vertically Integrated Projects: BM. NYU PROCESSOR DESIGN
VIP-UY 3000,Vertically Integrated Projects: BN. CHEM-E CAR
VIP-UY 3000,Vertically Integrated Projects: BO. PROJECT MJOLNIR
VIP-UY 3000,Vertically Integrated Projects: BR. DATA-ANALYTICS-VISUALIZATION
VIP-UY 3000,Vertically Integrated Projects: BS. HIGH PERFORMANCE COMPUTING
VIP-UY 3000,Vertically Integrated Projects: BT. DTCC: TECHNOLOGY RESEARCH AND INNOVATION
VIP-UY 3000,Vertically Integrated Projects: BU. DTCC: SUPPLY CHAIN RESEARCH
VIP-UY 3000,Vertically Integrated Projects: BV. FEMINISM AND STEM
VIP-UY 3000,Vertically Integrated Projects: BW. SMART MICROPHYSIOLOGICAL SYSTEM FOR PRECISION
VIP-UY 3000,Vertically Integrated Projects: BX. WIRELESS-6G
VIP-UY 3000,Vertically Integrated Projects: BY. WEARABLE ART & DESIGN
VIP-UY 3000,Vertically Integrated Projects: BZ. SUSTAINABLE ENGINEERING EDUCATION
VIP-UY 3000,Vertically Integrated Projects: CA: HACK3D: DIGITAL MANUFACTURING CYBERSECURITY
VIP-UY 3000,Vertically Integrated Projects: CB: PROJECT STEP
VIP-UY 3000,Vertically Integrated Projects: CC. OFFSHORE WIND PLATFORMS & RESEARCH
VIP-UY 3000,Vertically Integrated Projects: CD. DEMOCRACY RESEARCH INITIATIVE
VIP-UY 3000,Vertically Integrated Projects: CE. SMART CHEMICAL EMISSION NAVIGATION TRACKER (SC
VIP-UY 3000,Vertically Integrated Projects: CF. CREATIVE ACCESSIBILITY IN DESIGN
VIP-UY 3000,Vertically Integrated Projects: CG. TECHNOLOGY INNOVATION CATALYSTS
VIP-UY 3000,Vertically Integrated Projects: CH. AI IN EDUCATION
VIP-UY 3000,Vertically Integrated Projects: D. RePRINT BOT
VIP-UY 3000,Vertically Integrated Projects: I. VERTICAL FARMING
VIP-UY 3000,Vertically Integrated Projects: J. URBAN REMOTE SENSING
VIP-UY 3000,Vertically Integrated Projects: M. 3D PRINTED BIOMEDICAL DEVICES
VIP-UY 3000,Vertically Integrated Projects: N. ROGUE AEROSPACE
VIP-UY 3000,Vertically Integrated Projects: O. NYU MOTORSPORTS
VIP-UY 3000,Vertically Integrated Projects: Q. HYPERLOOP
VIP-UY 3000,Vertically Integrated Projects: R. iGEM
VIP-UY 3000,Vertically Integrated Projects: T. NYU SELF-DRIVE
VIP-UY 3000,Vertically Integrated Projects: W. DESIGNING FOR CREATIVE PHYSICAL COMPUTING
VIP-UY 3000,Vertically Integrated Projects: Y. COLLEGE STUDENTS STUDYING COLLEGE
VIP-UY 3000,Vertically Integrated Projects: Z. EVERYDAY ASSISTIVE TECHNOLOGY
VIP-UY 300X,Vertically Integrated Projects: A. CONCRETE CANOE
VIP-UY 300X,Vertically Integrated Projects: AB. NYU ROBOTIC DESIGN TEAM
VIP-UY 300X,Vertically Integrated Projects: AE. AGPHI (APPLIED GLOBAL PUBLIC HEALTH INITIATIVE
VIP-UY 300X,Vertically Integrated Projects: AF. STEEL BRIDGE
VIP-UY 300X,Vertically Integrated Projects: AH. CONSTRUCTION MANAGEMENT & ENGINEERING
VIP-UY 300X,Vertically Integrated Projects: AJ. NYU ROBOMASTER ULTRAVIOLET
VIP-UY 300X,Vertically Integrated Projects: AK. SMART WEAR BIO-TRACK FOR TELEREHAB & TELEMONIT
VIP-UY 300X,Vertically Integrated Projects: AN. HIGH-SPEED RESEARCH NETWORK
VIP-UY 300X,Vertically Integrated Projects: AQ. ENVIRONMENTAL & ANIMAL PROTECTION
VIP-UY 300X,Vertically Integrated Projects: AS. SIXTH SENSE
VIP-UY 300X,Vertically Integrated Projects: AW. NYU ROBOSUB
VIP-UY 300X,Vertically Integrated Projects: BB. DAIMLER TRUCKS DRIVELINE INNOVATION
VIP-UY 300X,Vertically Integrated Projects: BC. FLEXIBLE AI-ENABLED MECHATRONIC SYS LAB (FAMS)
VIP-UY 300X,Vertically Integrated Projects: BF. DEFINING ACCESSIBILITY WITHIN XR
VIP-UY 300X,Vertically Integrated Projects: BG. FUTURE ENGINEERING EDUCATION
VIP-UY 300X,Vertically Integrated Projects: BH. STROKE-BASED ART THERAPY
VIP-UY 300X,Vertically Integrated Projects: BJ: NYU DIGITAL MEDIA INTELLECT
VIP-UY 300X,Vertically Integrated Projects: BK: METAVERSE FOR EDUCATION
VIP-UY 300X,Vertically Integrated Projects: BL. EARTHQUAKE ENGINEERING RESEARCH INSTITUTE (EER
VIP-UY 300X,Vertically Integrated Projects: BM. NYU PROCESSOR DESIGN
VIP-UY 300X,Vertically Integrated Projects: BN. CHEM-E CAR
VIP-UY 300X,Vertically Integrated Projects: BO. PROJECT MJOLNIR
VIP-UY 300X,Vertically Integrated Projects: BR. DATA-ANALYTICS-VISUALIZATION
VIP-UY 300X,Vertically Integrated Projects: BS. HIGH PERFORMANCE COMPUTING
VIP-UY 300X,Vertically Integrated Projects: BT. DTCC: TECHNOLOGY RESEARCH AND INNOVATION
VIP-UY 300X,Vertically Integrated Projects: BU. DTCC: SUPPLY CHAIN RESEARCH
VIP-UY 300X,Vertically Integrated Projects: BV. FEMINISM AND STEM
VIP-UY 300X,Vertically Integrated Projects: BW. SMART MICROPHYSIOLOGICAL SYSTEM FOR PRECISION
VIP-UY 300X,Vertically Integrated Projects: BX. WIRELESS-6G
VIP-UY 300X,Vertically Integrated Projects: BY. WEARABLE ART & DESIGN
VIP-UY 300X,Vertically Integrated Projects: BZ. SUSTAINABLE ENGINEERING EDUCATION
VIP-UY 300X,Vertically Integrated Projects: CA: HACK3D: DIGITAL MANUFACTURING CYBERSECURITY
VIP-UY 300X,Vertically Integrated Projects: CB: PROJECT STEP
