"course_code","course_title","department","credits","description"
"MU 103","Music Theory I: Diatonic Materials","Music (MU)","4 units","Introduction to species counterpoint, structure of tonality, four-part writing of root position and inverted triads, dominant seventh chord, phrase structure, harmonic progressions, harmonization of a melody and nonharmonic tones.  Composition project.  4 lectures."
"MU 104","Musicianship I","Music (MU)","2 units","Introductory sightsinging in the major mode; rhythmic performance and dictation in simple and compound meters; identification and performance of melodic and harmonic intervals and triads; dictation of major diatonic melodies and chord progressions using the primary triads.  2 activities."
"MU 105","Music Theory II: Chromatic Materials","Music (MU)","4 units","Construction and resolution of diatonic seventh chords, secondary dominants, augmented sixth, and Neapolitan chords.  Modal mixture and modulation to closely-related keys.  Binary, ternary, and variation forms.  Introduction to 18th-century counterpoint.  Composition project.  4 lectures."
"MU 106","Musicianship II","Music (MU)","2 units","Sightsinging and dictation in major and minor modes; performance and dictation of one- and two-part rhythms in simple and compound meters; syncopation; identification of compound intervals, triad inversions, and cadence types; harmonic dictation using diatonic root-position triads and the dominant seventh.  2 activities."
"MU 108","Musicianship III","Music (MU)","2 units","One- and two-part sightsinging and melodic dictation; alto and tenor clefs; one- and two-part rhythmic performance and dictation including syncopation and triplets; harmonic dictation including diatonic triads in all inversions and dominant and supertonic seventh chords; identification of phrase structure.  2 activities."
"MU 114","Introduction to Composing","Music (MU)","4 units","Fundamental concepts in music composition.  Creative projects.  Compositional techniques, development, and structure.  Analysis of examples from the literature.  3 lectures, 1 activity."
"MU 120","Music Appreciation","Music (MU)","4 units","Explores the elements of music with emphasis on Western tradition. Language of music, the role of music in society. Historical context and major composers from the Middle Ages to the present. 3 lectures, 1 activity. Crosslisted as HNRS/MU 120. Fulfills GE Area C1 (GE Area C3 for students on the 2019-20 or earlier catalogs)."
"MU 121","Introduction to Non-Western Musics","Music (MU)","4 units","Survey of selected non-Western music cultures.  Emphasis on listening and understanding the ensemble type, aesthetic principle, musical style, and performance practice of each.  3 lectures, 1 activity."
"MU 150","Applied Music","Music (MU)","1 unit","Individual instruction in performance with emphasis on repertoire, technical skills, style, and interpretation.  Total credit limited to 6 units.  The Class Schedule will list topic selected."
"MU 151","Beginning Class Piano","Music (MU)","2 units","Beginning piano for student with no background in keyboard instruments. Includes fundamentals of notation, keyboard techniques, tone production, sightreading and facility. 1 lecture, 1 activity."
"MU 152","Elementary Class Piano","Music (MU)","1 unit","Continuation ofMU 151.  Piano for students with the ability to play a simple Bach or Mozart Minuet.  Total credit limited to 3 units.  1 activity."
"MU 154","Beginning Voice","Music (MU)","1 unit","Beginning study of vocal and performance technique for the untrained singer. Includes the beginning study of the vocal mechanism and the fundamentals of notation. 1 activity."
"MU 155","Beginning Guitar","Music (MU)","1 unit","Fundamentals of guitar technique and performance. Elements of classical, pop, and folk styles. Basics of staff and chord notations. No previous experience necessary. 1 activity."
"MU 161","Piano Skills I","Music (MU)","1 unit","Preparation for Piano Proficiency Examination.  Study of piano repertoire, sightreading, transposition, harmonization of a melody, accompanying, improvisation of a melody, score-reading.  1 activity."
"MU 162","Piano Skills II","Music (MU)","1 unit","Continuation ofMU 161.  Preparation for Piano Proficiency Examination.  Study of piano repertoire, sightreading, transposition, harmonization of a melody, accompanying, improvisation of a melody, score-reading.  1 activity."
"MU 163","Piano Skills III","Music (MU)","1 unit","Continuation ofMU 162.  Preparation for Piano Proficiency Examination.  Study of piano repertoire, sightreading, transposition, harmonization of a melody, accompanying, improvisation of a melody, score-reading.  1 activity."
"MU 168","Piano Accompanying","Music (MU)","1 unit","Preparation and performance of vocal and instrumental music written with piano accompaniment.  Choral rehearsal accompanist techniques.  Open to students who are proficient on piano at a collegiate level.  Total credit limited to 6 units.  1 activity."
"MU 170","University Jazz Band","Music (MU)","1 unit","Rehearsal and public performance of jazz big band repertoire.  Open to qualified students who sing or who play trumpet, trombone, saxophone, piano, guitar, vibes, bass, drums, or congas.  Total credit limited to 6 units.  1 laboratory."
"MU 171","Instrumental Ensembles","Music (MU)","1 unit","Faculty-supervised small ensembles (e.g., string quartets, brass quintets), as permitted by departmental staffing.  Performances take place in student recitals, large-ensemble concerts, and/or other university events.  Open to students concurrently participating in large ensembles.  Interested students should contact instrumental ensemble directors.  The Class Schedule will list topic selected.  Total credit limited to 6 units.  1 activity."
"MU 172","Wind Orchestra","Music (MU)","1 unit","Study and public performance of music written for large wind band.  Open to all qualified students who perform on woodwind, brass, and percussion instruments.  The Class Schedule will list topic selected.  Total credit limited to 6 units.  1 laboratory."
"MU 173","Wind Ensemble","Music (MU)","1 unit","Study and public performance of music written for wind bands with limited doubling and flexible instrumentation.  Open to all students who perform on woodwind, brass and percussion instruments on an advanced collegiate level.  Total credit limited to 6 units.  1 laboratory."
