"department","code","title","description","credits"
"PBSI - Psyc & Brain Sciences","PBSI 670","Professional Seminar in Social Psychology","Credits 2. 
1 Lecture Hour. 
2 Lab Hours.Survey of recent theoretical, methodological and empirical developments in social psychology; different topics each semester will include theory and research on attitudes and persuasion, social cognition, interpersonal relationships, group processes, social development, and personality and social behavior. May be taken for credit up to eight times.Prerequisite:Graduate classification or approval of instructor.","Credits 2. 
1 Lecture Hour. 
2 Lab Hours."
"PBSI - Psyc & Brain Sciences","PBSI 671/NRSC 671","Methods and Statistics in Psychological Science II","Credits 3. 
2 Lecture Hours. 
3 Lab Hours.Intensive practical study of designs of special interest to psychological scientists; repeated measures designs.Prerequisite:Graduate classification or approval of instructor.Cross Listing:NRSC 671/PBSI 671.","Credits 3. 
2 Lecture Hours. 
3 Lab Hours."
"PBSI - Psyc & Brain Sciences","PBSI 672","Qualitative Methods in Psychological Sciences","Credits 3. 
3 Lecture Hours.Overview of psychology qualitative methods; assumptions of qualitative research; focus groups; qualitative analysis software; thematic analysis.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 673","Psychometric Theory and Methods","Credits 3. 
3 Lecture Hours.Overview of methods for the construction and evaluation of psychological measurements including unidimensional scales and multi-variate analytical techniques; approaches include classical test theory, factor analysis, unidimensional scaling, latent trait theory, profile and discriminant analysis.Prerequisites:PBSI 607andPBSI 671/NRSC 671or equivalents.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 674","Covariance Structure Models and Causal Analysis","Credits 3. 
3 Lecture Hours.Advanced introduction to structural equation models and causal analysis; emphasis on underlying theory and assumptions as well as practical application for the behavioral sciences.Prerequisites:PBSI 671/NRSC 671orSTAT 608or approval of the instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 675","Clinical Psychology and the Legal System","Credits 3. 
3 Lecture Hours.Survey of theoretical and applied topics relevant to clinical psychology in the legal system; includes assessment of adjudicative competence, criminal responsibility and risk assessment; correctional psychology and offender rehabilitation.Prerequisite:Approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 678/CPSY 678","Couples Therapy","Credits 3. 
3 Lecture Hours.Theory and practice of marital therapy emphasizing systems and communication approaches; effective strategies and techniques; therapy with specific marital problems and obstacles to effective therapy.Prerequisite:PBSI 637,CPSY 631, or equivalent.Cross Listing:CPSY 678/PBSI 678.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 680","Seminar in Organizational Psychology","Credits 3. 


3 Other Hours.Areas of organizational psychology: job stress, socialization processes, motivation, leadership, person perception in organizations, conflict management. May be repeated up to five times for credit; content will vary by semester.Prerequisite:PBSI 610or approval of instructor.","Credits 3. 


3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 681","Industrial/Organizational Psychology","Credits 1 to 3. 


1 to 3 Other Hours.Both research and applied colloquia provided by I/O psychologists and individuals in related disciplines.Prerequisite:Graduate classification or approval of instructor.","Credits 1 to 3. 


1 to 3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 682","Seminar in Personnel Selection and Placement","Credits 3. 


3 Other Hours.Personnel selection and placement including job analysis and evaluation, psychological testing, test development, psychometric theory, theories of test fairness, validity generalization, utility theory, performance appraisal and selection/placement decision models. May be repeated up to five times for credit; content will vary by semester.Prerequisite:PBSI 611or approval of instructor.","Credits 3. 


3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 683","Professional Seminar","Credits 1 to 3. 


1 to 3 Other Hours.Guidance in searching for and securing internships and jobs upon graduation; review of internship requirements and expectations; professional development sessions and preparation of application materials; assistance in the transition from student to professional, e.g., professional identity, affiliation and networks. May be taken for credit up to three hours.Prerequisites:Graduate classification or approval of instructor.","Credits 1 to 3. 


1 to 3 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 684","Professional Internship","Credits 0 to 12. 


0 to 12 Other Hours.Full-time internship experience in a departmentally-approved internship training facility. May be taken up to 12 hours for credit.Prerequisite:Approval of instructor.","Credits 0 to 12. 


0 to 12 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 685","Directed Studies","Credits 1 to 4. 


1 to 4 Other Hours.Directed individual study of selected problem in psychology or special topics to fit small group requirements.Prerequisite:Approval of instructor.","Credits 1 to 4. 


1 to 4 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 689","Special Topics in...","Credits 1 to 4. 


1 to 4 Other Hours.Selected topics in an identified area of psychology. May be repeated for credit.Prerequisite:Graduate classification or approval of instructor.","Credits 1 to 4. 


1 to 4 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 690","Cognoscenti - Professional Issues in Cognitive Psychology","Credits 2. 
2 Lecture Hours.Introduce students to current themes in research, theory and practice in cognitive psychology; presentations by guest speakers from within and outside the University.Prerequisite:Graduate classification or approval of instructor.","Credits 2. 
2 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 691","Research","Credits 1 to 23. 


1 to 23 Other Hours.Research for thesis.","Credits 1 to 23. 


1 to 23 Other Hours."
"PBSI - Psyc & Brain Sciences","PBSI 695","Manuscript Development and Publication of Academic Research in Psychological and Brain Sciences","Credits 3. 
3 Lecture Hours.Development of research writing and instruction on the process of publishing in scientific, peer-reviewed scientific academic journals and books; exploration of the many different aspects of publishing research; review of the mechanics of the process ranging from choosing topics, writing the paper, the submission process, the review process, dealing with rejection, responding to requests for revision and resubmission and acceptance and publication; discussion of the benefits of publishing and how publishing factors into career considerations and aspirations.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 696","Principles and Methods for Teaching in Psychology","Credits 3. 
3 Lecture Hours.Practical issues related to college teaching; reflection on and improvement of teaching skills; developing course objectives and teaching philosophies; improving teaching tools; understanding teaching-learning situations; advising students; ethics in teaching.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PBSI - Psyc & Brain Sciences","PBSI 697","Seminar in the Teaching of Introductory Psychology","Credits 3. 
3 Lecture Hours.Introductory methods relevant to teaching psychology; for graduate students assisting in the teaching of PSYC 107.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"PEDD - Pediatric Dentistry","PEDD 611","Pediatric Dentistry I","Credits 3. 


3 Other Hours.Basic techniques of pediatric dentistry, including restoration of primary teeth, behavior management, pulp therapy and assessment of the developing dentition.","Credits 3. 


3 Other Hours."
"PEDD - Pediatric Dentistry","PEDD 612","Pediatric Dentistry II","Credits 3. 


3 Other Hours.A continuation of further topics in pediatric dentistry, including child development, treatment of traumatic injuries and appliance construction for space maintenance.","Credits 3. 


3 Other Hours."
