"department","course_code","course_name","course_hours","course_description"
"Operations Management (OPMA)","OPMA 5299","GRADUATE OPERATIONS MANAGEMENT INTERNSHIP","2 Hours.","Practical training in operations management. Analysis of theory applied to real life situations.  Course counts as an elective and has a pass/fail grade.  No credit will be given for previous experience or activities."
"Operations Management (OPMA)","OPMA 5321","INTRODUCTION TO MANAGEMENT SCIENCES","3 Hours.","Introduction to optimization and quantitative analysis of business problems. Topics include applications of linear and integer programming, network analysis, simulation, game theory, queuing theory, and other operations research tools."
"Operations Management (OPMA)","OPMA 5361","OPERATIONS MANAGEMENT","3 Hours.","Introduction to concepts and problem-solving techniques important in production management and operations management. Topics include demand forecasting, capacity management, resource allocation, inventory management, supply chain management, quality control, and project management. Prerequisite:BSTAT 5301or equivalent."
"Operations Management (OPMA)","OPMA 5362","SERVICES OPERATIONS","3 Hours.","Service operations make up the fastest-growing segment in economies throughout the developed world. This course is intended to help emerging business leaders understand challenges and opportunities inherent in the unique nature of service operations. This course emphasizes both strategic and tactical decision-making, with a focus on the effective design, delivery and improvement of service outputs. Prerequisite:OPMA 5361."
"Operations Management (OPMA)","OPMA 5363","OPERATIONS PLANNING AND CONTROL","3 Hours.","Course covers operations planning and control systems in manufacturing and service organizations. Topics include inventory control, material requirements planning, Just-In-Time and lean manufacturing, production scheduling, capacity planning, and operations planning and control software. Previous introductory course in operations management suggested."
"Operations Management (OPMA)","OPMA 5364","PROJECT MANAGEMENT","3 Hours.","Course covers concepts and issues important in effectively managing projects. Topics include project selection, project planning, negotiation, budgeting, scheduling, resource allocation, project control, project auditing, and project termination."
"Operations Management (OPMA)","OPMA 5365","PURCHASING MANAGEMENT","3 Hours.","Examines the purchasing management role and responsibilities in the firm. This will cover issues of quality, solicitation techniques, source selection, pricing principles, legal aspects, value analysis, purchasing systems and ongoing administration of commercial, industrial and government contracts. Prerequisite:OPMA 5361andOPMA 5369."
"Operations Management (OPMA)","OPMA 5367","QUALITY MANAGEMENT","3 Hours.","Course focuses on quality of products and services needed by society. Topics include consideration of quality cost and improvements, designing for quality, process controls, inspections, testing, acceptance sampling, management controls, and quality information systems. Previous introductory course in statistics suggested."
"Operations Management (OPMA)","OPMA 5368","GLOBAL SUPPLY CHAIN MANAGEMENT","3 Hours.","Course covers concepts and issues important in managing supply chains. A strategic view is taken of the way companies coordinate their operations with suppliers and customers in a global marketplace. The strategic use of information systems to better manage supply chains is also covered. Previous introductory course in operations management suggested. Prerequisite:OPMA 5361andOPMA 5369."
"Operations Management (OPMA)","OPMA 5369","SUPPLY CHAIN LOGISTICS","3 Hours.","Course covers physical supply, in-plant movement and storage, and physical distribution of materials, which comprise logistics systems in industry. Topics include facility location, transportation, warehousing, inventory control, distribution networks, and logistics information systems. Previous introductory course in operations management suggested. Prerequisite:OPMA 5361or equivalent."
"Operations Management (OPMA)","OPMA 5379","ORGANIZATIONAL RESEARCH PROJECT","3 Hours.","Students conduct a research project at a local organization, focusing on applications of business concepts studied in their coursework. Prerequisite:  Cohort MBA Major."
"Operations Management (OPMA)","OPMA 5382","INDEPENDENT STUDIES IN OPERATIONS MANAGEMENT","3 Hours.","Extensive analysis of an Operations Management topic."
"Operations Management (OPMA)","OPMA 5389","INDEPENDENT STUDIES IN MILITARY ACQUISITION","3 Hours.","This course is reserved for military officers in the Training with Industry or I-Grade programs at UT Arlington.  Studies consist of an acquisition practicum with training at an assigned agency and a required seminar at UT Arlington."
"Operations Management (OPMA)","OPMA 5392","SELECTED TOPICS IN  OPERATIONS MANAGEMENT","3 Hours.","In-depth study of selected topics in operations management. May be repeated when topics vary."
"Operations Management (OPMA)","OPMA 5399","GRADUATE OPERATIONS MANAGEMENT INTERNSHIP","3 Hours.","Practical training in operations management. Analysis of theory applied to real life situations.  Course counts as an elective and has a pass/fail grade.  No credit will be given for previous experience or activities."
"Operations Management (OPMA)","OPMA 5689","INDEPENDENT STUDIES IN MILITARY ACQUISITION","6 Hours.","This course is reserved for military officers in the Training with Industry or I-GRAD programs at UT Arlington.  Studies consist of an acquisition practicum with training at an assigned agency and a required seminar at UT Arlington."
"Operations Management (OPMA)","OPMA 5989","INDEPENDENT STUDIES IN MILITARY ACQUISITION","9 Hours.","This course is reserved for military officers in the Training with Industry or I-Grade programs at UT Arlington.  Studies consist of an acquisition practicum with training at an assigned agency and a required seminar at UT Arlington."
"Operations Management (OPMA)","OPMA 6370","SEMINAR IN OPERATIONS MANAGEMENT","3 Hours.","Doctoral seminar that is a comprehensive and integrative study of operations management that focuses on theoretical frameworks, applications of models, and methods of analysis. Prerequisite: Doctoral standing."
"Operations Management (OPMA)","OPMA 6371","INTEGRATED OPERATIONS STRATEGY AND RESEARCH","3 Hours.","Linkages between the manufacturing and strategy development functions. Research issues within production/operations management. Current techniques/designs for achieving effective research. Prerequisite: Doctoral standing and previous introductory course in operations management suggested."
"Operations Management (OPMA)","OPMA 6380","RESEARCH IN OPERATIONS MANAGEMENT","3 Hours.","Independent research under the supervision of a faculty member. May be repeated for credit. Prerequisite: Doctoral standing."
"Operations Management (OPMA)","OPMA 6382","INDEPENDENT STUDIES IN OPERATIONS MANAGEMENT","3 Hours.","Extensive analysis of an operations management topic."
"Operations Management (OPMA)","OPMA 6392","SPECIAL TOPICS IN OPERATIONS MANAGEMENT","3 Hours.","Advanced doctoral level topics in Operations Management. May be repeated when topics vary. Prerequisite: Doctoral standing."
"Philanthropy (PCOM)","PCOM 2301","INTRODUCTION TO NONPROFITS AND PHILANTHROPY","3 Hours.","An overview of working in the nonprofit sector and exploring the issues and values surrounding philanthropy and not-for-profit organizations. Topics include history of philanthropy, theories of the nonprofit sector, law and governance, programming, mission, volunteer recruiting, and fundraising."
"Philanthropy (PCOM)","PCOM 3301","FUNDRAISING AND DEVELOPMENT","3 Hours.","Examination of the fundraising practices and development role in nonprofits including the role of government support, earned revenue, private giving, and legal and ethical contexts of fundraising. Topics include the major areas of philanthropy in addition to the fundraising tools such as grant proposals, special events, planned giving, capital campaigns, and new technologies. Prerequisite:PCOM 2301."
"Philanthropy (PCOM)","PCOM 3309","ORGANIZATIONAL COMMUNICATION","3 Hours.","Communication functions within formally structured social systems such as business, government, and education. Emphasis on conceptual schemes for conducting analysis of training programs in organizational communication. Credit will not be given for bothCOMS 3309andPCOM 3309. Prerequisite:COMS 2304with a grade of C or better (2.0/4.0),COMS 1301, and 3 hours of Math."
"Philanthropy (PCOM)","PCOM 3320","STRATEGIC SOCIAL MEDIA COMMUNICATION","3 Hours.","Developing strategy and content for social media, engaging in audience analysis, understanding the unique attributes of various platforms, and communicating ethically and effectively across those platforms. Credit will not be given for bothPCOM 3320andPREL 3320."
"Philanthropy (PCOM)","PCOM 4301","NONPROFIT MANAGEMENT","3 Hours.","Leadership of nonprofits including staff, volunteers, marketing, advocacy, and board development. Topics include the creation of compelling programs and the use of storytelling to appeal to target audiences. Operational and financial aspects of nonprofit management, mission and governance of organizations, and strategic planning for effective management are also covered. Prerequisite:COMM 3315,PCOM 2301,PCOM 3301."
