"course_code","course_title","department","credits","description"
"ME 4790","Materials Selection and Design","Mechanical Engineering (ME)","3 Credit Hours.","Principles of selecting materials and processes for engineering applications.  Methodologies for designing new materials and conceiving hybrid solutions.  Credit not allowed for bothME 4790and ME 4213 orME 4790."
"ME 4791","Mechanical Behavior of Composites","Mechanical Engineering (ME)","3 Credit Hours.","Stress-strain behavior of composites, properties of matrix and reinforcing materials, mechanics of fiber-reinforced composites, lamina and laminate analysis, and mechanical performance. Crosslisted with AE, CEE, CHE, MSE, and PTFE 4791."
"ME 4793","Composite Materials and Processes","Mechanical Engineering (ME)","3 Credit Hours.","Basic principles of selection and design of composite materials and their manufacturing and testing. Cost factors. Laboratory exercises on manufacturing and tests. Crosslisted with AE, CEE, CHE, ME, MSE, and PTFE 4793."
"ME 4795","Fundamental Elements of Nuclear Reactor Materials","Mechanical Engineering (ME)","3 Credit Hours.","Introduction to fundamentals of nuclear reactor materials.  Topics covered are basics of radiation damage, defect creation and evolution, microstructure-property correlations in cladding and fuel of nuclear materials."
"ME 4801","Special Topics in Mechanical Engineering","Mechanical Engineering (ME)","1 Credit Hour.","Special topic offerings of current interest not included in regular courses."
"ME 4802","Special Topics in Mechanical Engineering","Mechanical Engineering (ME)","2 Credit Hours.","Special topic offerings of current interest not included in regular courses."
"ME 4803","Special Topics in Mechanical Engineering","Mechanical Engineering (ME)","3 Credit Hours.","Special topic offerings of current interest not included in regular courses."
"ME 4804","Special Topics in Mechanical Engineering","Mechanical Engineering (ME)","4 Credit Hours.","Special topic offerings of current interest not included in regular courses."
"ME 4805","Special Topics in Mechanical Engineering","Mechanical Engineering (ME)","5 Credit Hours.","Special topic offerings of current interest not included in regular courses."
"ME 4811","Special Topics","Mechanical Engineering (ME)","1 Credit Hour.",""
"ME 4812","Special Topics","Mechanical Engineering (ME)","2 Credit Hours.",""
"ME 4813","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.",""
"ME 4814","Special Topics","Mechanical Engineering (ME)","4 Credit Hours.",""
"ME 4815","Special Topics","Mechanical Engineering (ME)","5 Credit Hours.",""
"ME 4821","Special Topics","Mechanical Engineering (ME)","1 Credit Hour.",""
"ME 4822","Special Topics","Mechanical Engineering (ME)","2 Credit Hours.",""
"ME 4823","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.",""
"ME 4824","Special Topics","Mechanical Engineering (ME)","4 Credit Hours.",""
"ME 4825","Special Topics","Mechanical Engineering (ME)","5 Credit Hours.",""
"ME 4831","Special Topics","Mechanical Engineering (ME)","1 Credit Hour.",""
"ME 4832","Special Topics","Mechanical Engineering (ME)","2 Credit Hours.",""
"ME 4833","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.",""
"ME 4834","Special Topics","Mechanical Engineering (ME)","4 Credit Hours.",""
"ME 4835","Special Topics","Mechanical Engineering (ME)","5 Credit Hours.",""
"ME 4843","Special Topics- ME Lab","Mechanical Engineering (ME)","3 Credit Hours.","ME Special Topics with lab component."
"ME 4853","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.","ME Special Topics with lab component."
"ME 4863","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.","Special Topics in Mechanical Engineering."
"ME 4873","Special Topics","Mechanical Engineering (ME)","3 Credit Hours.",""
"ME 4901","Special Problems in Mechanical Engineering","Mechanical Engineering (ME)","1-21 Credit Hours.","Individual studies in certain specialized areas, and mathematical analyses and/or experimental investigations of problems of current interest in mechanical engineering."
"ME 4902","Special Problems","Mechanical Engineering (ME)","1-21 Credit Hours.","Individual studies in certain specialized areas, and mathematical analyses and/or experimental investigations of problems of current interest in mechanical engineering."
"ME 4903","Special Problems","Mechanical Engineering (ME)","1-21 Credit Hours.","Individual studies in certain specialized areas, and mathematical analyses and/or experimental investigations of problems of current interest in mechanical engineering."
"ME 4XXX","Mechanical Engineering Elective","Mechanical Engineering (ME)","1-21 Credit Hours.",""
"ME 6007","Interfacial Fluid Mechanics","Mechanical Engineering (ME)","3 Credit Hours.","The mechanics of fluid interfaces. Mathematical techniques of scaling and calculus of curved surfaces towards analysis of menisci, bubbles, jets, films, foams, and coatings."
"ME 6101","Engineering Design","Mechanical Engineering (ME)","3 Credit Hours.","Design concepts, processes, and methodologies, including quality and robustness. Group project."
"ME 6102","Designing Open Engineering Systems","Mechanical Engineering (ME)","3 Credit Hours.","Decision-based integrated product and process development, meta-design, and decision support problems; mathematical modeling of decisions involving ambiguity and uncertainty; critical thinking and analysis; verification and validation; research issues."
"ME 6103","Optimization in Engineering Design","Mechanical Engineering (ME)","3 Credit Hours.","Use of single and multi-objective optimization in modeling and solving mechanical engineering design problems. Formulations, solution algorithms, validation and verification, computer implementation. Project."
"ME 6104","Computer-Aided Design","Mechanical Engineering (ME)","3 Credit Hours.","Fundamentals of CAD, including geometric and solid modeling, parametric representations, features, and human-machine interactions. Applications to design, analysis, and manufacturing."
"ME 6105","Modeling and Simulation in Design","Mechanical Engineering (ME)","3 Credit Hours.","Modeling and simutaltion concepts, algorithms, and methods; modeling of energy-based and discrete-event systems; modeling of design decisions; information modeling and knowledge representation; project."
"ME 6124","Finite-Element Method: Theory and Practice","Mechanical Engineering (ME)","3 Credit Hours.","Line, plane, solid, plate, and shell elements-theory: practical aspects of modeling; applications in mechanical engineering; final project."
"ME 6201","Principles of Continuum Mechanics","Mechanical Engineering (ME)","3 Credit Hours.","Introductory treatment of the fundamental, unifying concepts of the mechanics of continua."
"ME 6203","Inelastic Deformation of Solids","Mechanical Engineering (ME)","3 Credit Hours.","Phenomenological aspects of nonlinear material behavior and deformation with emphasis on model development."
"ME 6204","Micromechanics of Materials","Mechanical Engineering (ME)","3 Credit Hours.","Fundamental concepts of micromechanics of solids with emphasis on application to composite materials."
"ME 6222","Manufacturing Processes and Systems","Mechanical Engineering (ME)","3 Credit Hours.","Materials processing analysis and selection.  Manufacturing systems design.  Economic analysis."
"ME 6223","Automated Manufacturing Process Planning","Mechanical Engineering (ME)","3 Credit Hours.","Fundamentals of process planning.  Automated process planning approaches and algorithms.  Geometric modeling for process planning. Modeling and analysis of flexible fixturing systems. Mechanical assembly planning."
"ME 6224","Machine Tool Analysis and Control","Mechanical Engineering (ME)","3 Credit Hours.","Mechanics and dynamics of machining, machine tool components and structures, sensors and control of machine tools, machine process planning and optimization."
"ME 6225","Metrology and Measurement Systems","Mechanical Engineering (ME)","3 Credit Hours.","Metrology techniques and procedures.  Precision manufacturing system design and analysis."
