"department","course_code","course_name","course_hours","course_description"
"Molecular and Cell Biology (MCB)","MCB 3189","Clinical Research Laboratory.","(3 Credits)","Participation in a clinical research study at a medical center (transportation to this off-campus site to be arranged by the student)."
"Molecular and Cell Biology (MCB)","MCB 3201","Gene Expression.","(3 Credits)","Basic mechanisms of genetic information transfer in eukaryotic cells from DNA to folded and assembled proteins. Regulation of transcription, translation, DNA replication, and the cell cycle."
"Molecular and Cell Biology (MCB)","MCB 3211","Cancer Cell Biology and Genetics.","(3 Credits)","Genetics and epigenetics of cancer cells. Cellular signaling and growth control. The role of oncogenes and tumor suppressor genes in regulating cancer cell proliferation and death. DNA damage and repair mechanisms. Carcinogen activation detoxification. General and targeted approaches to cancer therapy."
"Molecular and Cell Biology (MCB)","MCB 3219","Developmental and Regenerative Biology.","(3 Credits)","Fundamental principles that govern animal embryonic development and regeneration with emphasis on the cellular and molecular basis of pattern formation and cell differentiation in a variety of model organisms. Relevance to human development and disease and therapeutic applications will be discussed."
"Molecular and Cell Biology (MCB)","MCB 3220","Developmental Biology Laboratory.","(4 Credits)","Zebrafish used as an experimental model system to investigate molecular mechanisms of vertebrate development. Self-directed experiments utilize cellular, genetic, pharmacological and microscopic techniques to recreate established findings and pursue new knowledge."
"Molecular and Cell Biology (MCB)","MCB 3246","Virology.","(3 Credits)","Biological, biochemical, physical, and genetic characteristics of viruses, with an emphasis on molecular and quantitative aspects of virus-cell interactions."
"Molecular and Cell Biology (MCB)","MCB 3400","Human Evolutionary Genomics.","(3 Credits)","Principles of evolutionary genomics and their applications in understanding recent human evolutionary history and the origin and distribution of genetic and phenotypic variation, including disease, within and among human populations."
"Molecular and Cell Biology (MCB)","MCB 3410","Eukaryotic Genomics.","(3 Credits)","Introduction to the study of eukaryotic genomes. Topics include genome sequence organization and analysis, comparative genomics, structural variants, transposable elements and genome regulation in human health and disease."
"Molecular and Cell Biology (MCB)","MCB 3412","Genetic Engineering and Functional Genomics.","(3 Credits)","Methods and applications of genetic engineering, including gene manipulation and transfer techniques in prokaryotes and eukaryotes. Emphasis on applications of recombinant DNA technology in the elucidation of gene function.  Consideration of recent technological developments in molecular genetics, such as cloning, gene therapy, the patenting and release of genetically engineered organisms, and societal issues related to these developments."
"Molecular and Cell Biology (MCB)","MCB 3413","Concepts of Genetic Analysis.","(4 Credits)","Survey of genetic theory and applications of genetic analysis to model organisms including animals, plants, and microbes."
"Molecular and Cell Biology (MCB)","MCB 3417","The Molecular Genetics of Inherited Human Disease.","(2 Credits)","An overview of the genetic basis for inherited human disease and how changes in protein structure due to mutations produce disease phenotypes."
"Molecular and Cell Biology (MCB)","MCB 3418","Principles of Genome Function.","(3 Credits)","An exploration of how eukaryotic genetic information is stored, protected, retrieved, and passed on to the next generation, with an emphasis on connecting the principles of genome function to the experimental research that led to their discovery."
"Molecular and Cell Biology (MCB)","MCB 3421","Introduction to Molecular Evolution and Bioinformatics.","(4 Credits)","Evolution of biomolecules and application to molecular data analysis and the design of new molecules. Topics include prebiotic chemistry, origin of cells, selfish genes, molecular innovations, data bank searches, alignment of sequence and 3-D protein structures. Course includes lectures, discussions, computer lab exercises, and an independent research project."
"Molecular and Cell Biology (MCB)","MCB 3617","Molecular Biology and Genetics of Prokaryotes.","(4 Credits)","Molecular genetics of bacteria, archaebacteria, and their viruses. Transcription and replication of DNA, transformation, transduction, conjugation, genetic mapping, mutagenesis, regulation of gene expression, genome organization."
"Molecular and Cell Biology (MCB)","MCB 3620","Host-Associated Microbiomes.","(3 Credits)","Current research on microbial communities associated with living hosts, with a focus on evolution, ecology, immunology and human health."
"Molecular and Cell Biology (MCB)","MCB 3633","Pathogenic Microbiology.","(4 Credits)","Descriptions of infectious diseases caused by bacteria, viruses, and protozoans in relation to the affected human organ systems and discussions of the underlying virulence factors, molecular mechanisms, and epidemiological data. Modern techniques are used in the laboratory to identify and characterize pathogenic bacteria."
"Molecular and Cell Biology (MCB)","MCB 3637","Practical Methods in Microbial Genomics.","(3 Credits)","Analysis of microbial genomes, including genome assembly, annotation, and comparison. Students will design and perform computational analyses of public domain genomic data. No previous computational experience is expected."
"Molecular and Cell Biology (MCB)","MCB 3841W","Research Literature in Molecular and Cell Biology.","(3 Credits)","Discussion of current research in molecular and cell biology."
"Molecular and Cell Biology (MCB)","MCB 3842W","Current Investigations in Cancer Cell Biology.","(3 Credits)","Mechanisms involved in cancer initiation, promotion, and progression: cancer genomes, epigenetic regulation of gene expression and reprogramming, cancer stem cells, alterations in cell signaling networks, cancer cell bioenergetics, environmental exposures and xenobiotic metabolism, development of resistance to therapeutics."
