"code","level","title","credits","description"
"CRW3311","Undergraduate","Poetic Techniques",3,"Analysis of and exercises in poetic techniques. Students will write poems in which they employ one or more technical skills. Reading and discussion of published poems will be required."
"SPW5346","Graduate","Poetry: J. Guillen",3,"Selected readings from the five volumes of ""Aire nuestro"". Emphasis on the techniques of close reading and explication. Related selections from Guillen's literary criticism. B#3 2013-2014"
"SPW5436","Graduate","Spn Poetry Writing",3,"Readings from Spanish and Latin American texts; description and recreation of traditional and experimental metrics. Students will exchange critiques of original poems. Prerequisites: sample of unpublished poems; word-processing literacy; permission of the instructor. Inactivated per SCNS review, last term offered Spring 2003"
"SPW4343","Undergraduate","Poetry: Lorca",3,"Chronological examination of the major works of Spain's greatest poet. Special attention to the lyric and dramatic features."
"DAA3224","Undergraduate","Pointe Technique",2,"Introduction of fundamentals for development of pointe techniques. May be repeated. Prerequisite: Permission of the instructor."
"PUP4520","Undergraduate","Pol Urban Trans",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"INR3702","Undergraduate","Pol World Economy",3,"The politics of world economy with emphasis on the role played by transnational political/economic institutions."
"POS4252","Undergraduate","Polarization Am Pol",3,"Examines the measurement, history, causes and consequences of polarization in American politics."
"FIN5405","Graduate","Policies For Fin Mgm",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"FIN4443","Undergraduate","Pol For Financial Mg",3,"The process of securing and allocating funds within the organization, with emphasis on the relevant financial decision-making and policy aspects. Inactivated per SCNS review, last term offered Summer 1994."
"CJE3110","Undergraduate","Policing in Society",3,"Examines the establishment, role and function of policing in democratic society."
"PAD6306","Graduate","Policy Analysis",3,"The focus is on conducting policy analysis for decision making in the public, nonprofit, and private sectors. Policy analysis tools are applied systematically and critically to arrive at policy advice for decision makers and citizens."
"PHC7466","Graduate","Pol Advoc Health Disp",3,"This course focuses on the influence of policy and advocacy on health disparities in the United States, Caribbean region and globally and other structural factors impacting disparity."
"PHC7583","Graduate","Policy Hlth Promo",3,"Intensive exploration of health promotion policies with critical analysis.  Preparation to develop effective policies and to assess the appropriate practice of health promotion or different levels."
"PAD6366","Graduate","Pol Prog Implement",3,"This course examines and evaluates the legal, socio-political administrative factors influencing the implementation of public policy and programs."
"PAD3034","Undergraduate","Policy Dev & Impl",3,"Examines the formulation, implementation, and evaluation of governmental efforts at federal, state, and local levels."
"PAD6038","Graduate","Pol Form And Legit",3,"This course examines the social, political and economic factors which influence the development, formulation, and legitimation perspective of public policy with emphasis on public administrators. Inactivated per 2024 SCNS review."
"POS4034","Undergraduate","Pol Chng In America",3,"Analysis of theories of political change in America and their application to major political movements from the 1960's to the present."
"COM4510","Undergraduate","Political Communication",3,"This course examines the effect of both (free) political news and (paid) political advertising on politics in America."
"GEO4476","Undergraduate","Political Ecology",3,"Principles of human geography and political economy structure analyses and explanation of ecological problems. Emphasizes spatial aspects of society and environment interactions."
"CPO5745","Graduate","Pol Econ of Disaster Risk",3,"Examines the political economy of attempts, or lack thereof, to reduce the exposures and vulnerabilities to natural and/or technological hazards of communities across world regions. Prerequisite: Graduate standing."
"INR6706","Graduate","Pol Econ Of Int Rel",3,"Examines contemporary theoretical and policy debates in the area of international political economy. Reviews key concepts, theories and approaches used in the study of IPE."
"GEO3471","Undergraduate","Political Geography",3,"Examines the uneven spatial distribution of power in the world. Emphasis is on the nation-state, sovereignty, territoriality, but also on challenges to hegemonic space, e.g. from social movements."
"POT3302","Undergraduate","Political Ideologies",3,"An analysis of modern political ideologies since the French Revolution, including liberalism, conservatism, and socialism. Particular emphasis will be given to Marxism. The contemporary link between ideology and totalitarianism will be examined."
"POS3443","Undergraduate","Political Parties",3,"Studies the internal structure, political functions, and behavior of modern political parties. Attention is given to the relationships between political parties and various economic, ethnic, and regional interest. Enables the student to understand the problems of expressing and structuring political demands to facilitate or obstruct governmental decision making."
"INR6606","Graduate","Polit Psych Of Inr",3,"Study of psychological explanations for political behavior in international relations. Topics include: cognitive, motivational, and bureaucratic decision theories; leadership; and public opinion."
"CPO4053","Undergraduate","Repression & Rights",3,"Examination of domestic factors resulting in political repression and violations of human rights. American, European, and South American examples will be used."
"SYO4300","Undergraduate","Political Soc",3,"Explores power & conflict in local & global social life. Topics may include: formation of nation states/soc. Movements/soc. Inequalities/colonialism/immigration/human rights/environmental problems."
"SYO6306","Graduate","Political Sociology",3,"Examines social relations of power in groups, organizations, and national and global structures; also patterns of state formation, state-society relations, and sources of political change. Prerequisite: Graduate standing."
"POT5615","Graduate","Political Theory Modern",3,"Explores and critically evaluates late modern (20th and 21st century) social and political theories central to the thought and practice of international politics."
