"code","title","credits","subject","description"
"17:194:505","TOPICS",3.0,"NB",""
"17:194:507","DIG MEDIA PRODUCTION",3.0,"NB",""
"17:194:508","E-PORTFOLIO",3.0,"NB",""
"17:194:509","DIGITAL MEDIA INNOVATION",3.0,"NB",""
"17:194:510","COMMUNICATION AND SOCIETY",3.0,"NB",""
"17:194:511","ORGANIZATIONAL COMMUNICATION",3.0,"NB",""
"17:194:512","COMMUNICATION AND TECHNOLOGY",3.0,"NB",""
"17:194:513","MCM GRADUATE EXPERIENCE",0.0,"NB",""
"17:194:514","COMMUNICATION RESEARCH",3.0,"NB",""
"17:194:517","MEDIA STUDIES: THEORY AND PRACTICE",3.0,"NB",""
"17:194:518","PERSUASION AND ADVOCACY",3.0,"NB",""
"17:194:519","MCM CAPSTONE SEMINAR",3.0,"NB",""
"17:194:520","MCM FELLOW INTERNSHIP I",3.0,"NB",""
"17:194:521","MCM FELLOW INTERNSHIP II",3.0,"NB",""
"17:194:523","MCM TEACHING INTERNSHIP I",3.0,"NB",""
"17:194:524","MCM TEACHING INTERNSHIP II",3.0,"NB",""
"17:194:525","MCM ELECTIVE INTERNSHIP I",3.0,"NB",""
"17:194:526","MCM ELECTIVE INTERNSHIP II",3.0,"NB",""
"17:194:527","MCM INTENSIVE INTERNSHIP",6.0,"NB",""
"17:194:530","INDEPENDENT STUDY",3.0,"NB",""
"17:194:532","DYNAMICS OF GLOBAL ORGANIZATIONS",3.0,"NB",""
"17:194:535","PRACTICUM",3.0,"NB",""
"17:194:540","ORGANIZATIONAL LEADERSHIP",3.0,"NB",""
"17:194:545","PUBLIC RELATIONS MGT",3.0,"NB",""
"17:194:546","SOCIAL MEDIA",3.0,"NB",""
"17:194:548","COMMUNICATION ETHICS",3.0,"NB",""
"17:194:556","DIGITAL MEDIA RESEARCH",3.0,"NB",""
"17:194:558","INTERNATIONAL PUBLIC RELATIONS",3.0,"NB",""
"17:194:564","TOPICS IN C H",3.0,"NB",""
"17:194:576","PUBLIC RELATIONS EFFECTIVENESS AND      ANALYTICS",3.0,"NB",""
"17:194:579","SOCIAL IMPACT COMMUNICATION",3.0,"NB",""
"17:194:580","CRISIS COMMUNICATION",3.0,"NB",""
"17:194:581","REPUTATION MANAGEMENT",3.0,"NB",""
"17:194:590","DIGITAL JOURNALISM",3.0,"NB",""
"17:194:591","CRITIQ MARKETG COMM",3.0,"NB",""
"17:194:594","DIGITAL MEDIA ETHICS",3.0,"NB",""
"17:194:596","TOPICS IN M S",3.0,"NB",""
"17:194:800","MATRICULATION CONTINUED",0.0,"NB",""
"17:610:501","INTRODUCTION TO LIBRARY AND INFORMATION PROFESSIONS",0.0,"NB",""
"17:610:502","COLLOQUIUM IN LIBRARY AND INFORMATION STUDIES",0.0,"NB",""
"17:610:503","EPORTFOLIO CAPSTONE",0.0,"NB",""
"17:610:510","HUMAN INFORMATION BEHAVIOR",3.0,"NB",""
"17:610:513","HUMAN-CENTERED DESIGN",3.0,"NB",""
"17:610:514","LEARNING THEORY, INQUIRY, AND INSTRUCTIONAL DESIGN",3.0,"NB",""
"17:610:515","EMERGING LITERACIES: LEARNING AND CREATING WITH DIGITAL YOUTH",3.0,"NB",""
"17:610:516","LEARNING, INCLUSION AND STUDENT         ENGAGEMENT IN SCHOOL LIBRARIES",3.0,"NB",""
"17:610:517","DEVELOPING AND EVALUATING EQUITABLE LIBRARY SERVICES",3.0,"NB",""
"17:610:519","INFORMATION LITERACY, LEARNING AND TEACHING",3.0,"NB",""
"17:610:520","ORGANIZING INFORMATION",3.0,"NB",""
"17:610:522","CATALOGING AND CLASSIFICATION",3.0,"NB",""
"17:610:524","METADATA FOR THE INFORMATION PROFESSIONAL",3.0,"NB",""
"17:610:525","KNOWLEDGE ORGANIZATION, ACCESS, AND SERVICES FOR SCHOOL LIBRARIES",3.0,"NB",""
"17:610:530","SEARCH AND THE INFORMATION LANDSCAPE",3.0,"NB",""
"17:610:531","ALGORITHMS AND SOCIETY",3.0,"NB",""
"17:610:532","COLLECTION DEVELOPMENT AND MANAGEMENT",3.0,"NB",""
"17:610:533","MANUSCRIPTS AND ARCHIVES",3.0,"NB",""
"17:610:534","RECORDS MANAGEMENT",3.0,"NB",""
"17:610:535","COMPETITIVE INTELLIGENCE",3.0,"NB",""
"17:610:540","REFERENCE SOURCES AND SERVICES",3.0,"NB",""
"17:610:541","GOVERNMENT INFORMATION RESOURCES",3.0,"NB",""
"17:610:545","HEALTH SCIENCES INFORMATION",3.0,"NB",""
"17:610:547","CHILDREN, READING, AND LITERACY",3.0,"NB",""
"17:610:548","YOUNG ADULTS, READING AND LITERACY",3.0,"NB",""
"17:610:550","INTRODUCTION TO INFORMATION TECHNOLOGIES",3.0,"NB",""
"17:610:554","INFORMATION VISUALIZATION AND PRESENTATION",3.0,"NB",""
"17:610:556","PRESERVATION OF LIBRARY AND ARCHIVAL MATERIALS",3.0,"NB",""
"17:610:557","DATABASE DESIGN AND MANAGEMENT",3.0,"NB",""
"17:610:560","FOUNDATIONS OF DATA SCIENCE",3.0,"NB",""
"17:610:561","DATA ANALYTICS FOR INFORMATION PROFESSIONALS",3.0,"NB",""
"17:610:562","PROBLEM SOLVING WITH DATA",3.0,"NB",""
"17:610:564","MACHINE LEARNING FOR DATA SCIENCE",3.0,"NB",""
"17:610:566","DIGITAL CURATION",3.0,"NB",""
"17:610:567","INFORMATION SECURITY MANAGEMENT",3.0,"NB",""
"17:610:569","DIGITAL PRESERVATION",3.0,"NB",""
"17:610:570","MANAGEMENT PRINCIPLES IN INFORMATION ORGANIZATIONS",3.0,"NB",""
"17:610:575","LEADERSHIP, MANAGEMENT, AND EVALUATION OF SCHOOL LIBRARIES",3.0,"NB",""
"17:610:579","ETHICS, VALUES, AND CHANGE IN INFORMATION PRACTICES",3.0,"NB",""
"17:610:580","KNOWLEDGE AND SOCIETY",3.0,"NB",""
"17:610:583","FOUNDATIONS OF PRESERVATION AND ARCHIVES",3.0,"NB",""
"17:610:584","INTELLECTUAL FREEDOM IN LIBRARIES",3.0,"NB",""
"17:610:585","READING INTERESTS OF ADULTS",3.0,"NB",""
"17:610:590","SPECIAL TOPICS VII",3.0,"NB",""
"17:610:591","INDIVIDUAL STUDY",3.0,"NB",""
"17:610:592","FIELD EXPERIENCE",3.0,"NB",""
"17:610:595","SPECIAL TOPICS V",3.0,"NB",""
"17:610:596","SPECIAL TOPICS I",3.0,"NB",""
"17:610:800","MATRICULATION CONT'D",0.0,"NB",""
"18:001:814","GSAPP EXCHANGE","","NB",""
"18:001:897","FT STUDY ON CAMPUS",0.0,"NB",""
"18:001:898","FT STUDY OFF CAMPUS",0.0,"NB",""
"18:001:899","FT STUDY MATRIC CONT",0.0,"NB",""
"18:820:502","THEORETIAL FOUNDATION SYSTEMS",2.0,"NB",""
"18:820:503","THEORETICAL FOUNDATIONS/ANALYTIC",2.0,"NB",""
"18:820:506","SOCIAL AND DEVELOPMENTAL FOUNDATIONS OF HUMAN BEHAVIOR",3.0,"NB",""
"18:820:507","LEARNING THEORY & COGNITIVE BEHAVIORAL FOUNDATIONS",3.0,"NB",""
"18:820:509","ANALYTIC FOUNDATIONS",3.0,"NB",""
"18:820:511","PRACTICUM I","","NB",""
"18:820:512","INTRO ANL SNG DESIGN",3.0,"NB",""
"18:820:513","BASIC PRINCIPLES OF BEHAVIOR ANALYSIS",3.0,"NB",""
"18:820:514","APPLICATIONS OF BEHAVIOR ANALYTIC PRINCIPLES: CHANGING BEHAVIOR",3.0,"NB",""
"18:820:516","APPLICATIONS OF BEHAV ANALYTIC PRINCIPLES: FUNCTIONAL ASSMNT & TREATMENT DEVELOP",3.0,"NB",""
"18:820:521","ETHICS FOR BEHAVIOR ANALYSIS",3.0,"NB",""
"18:820:524","PEDIATRIC FEEDING DISORDERS",3.0,"NB",""
"18:820:525","PREVENTION AND INTERVENTION IN TIERED   SYSTEMS",3.0,"NB",""
"18:820:527","THESIS IN APPLIED BEHAVIOR ANALYSIS",3.0,"NB",""
"18:820:531","CLINICAL INTERVIEWING & ASSESSMENT",3.0,"NB",""
"18:820:533","DATA-BASED DECISION MAKING FOR          INTERVENTION FOR ELEMENTARY LITERACY",3.0,"NB",""
"18:820:534","CULTURE AND DIVERSITY IN APPLIED        BEHAVIOR ANALYSIS",3.0,"NB",""
"18:820:537","THEORETICAL AND PHILOSOPHICAL FOUNDATIONS OF BEHAVIOR ANALYSIS",3.0,"NB",""
"18:820:550","HISTORY AND SYSTEMS OF PSYCHOLOGY",3.0,"NB",""
"18:820:563","CHILD PSYCHOPATHOLOGY:THEORETICAL, EXPERIMENTAL, AND DESCRIPTIVE",3.0,"NB",""
"18:820:565","ADULT PSYCHOPATHOLOGY",3.0,"NB",""
"18:820:568","EQUITY AND ANTI-RACISM IN EDUCATION",3.0,"NB",""
"18:820:575","DIVERSITY & RACIAL IDENTITY",3.0,"NB",""
"18:820:581","STATISTICAL METHODS & DESIGN ANALYSIS",3.0,"NB",""
"18:820:596","SURVEY OF APPLIED BEHAVIOR ANALYSIS",3.0,"NB",""
"18:820:597","ABA CAPSTONE","","NB",""
"18:820:601","INDEPENDENT STUDY IN PROFESSIONAL PSYCHOLOGY","","NB",""
"18:820:610","SEM IN PROF PSYCH","","NB",""
"18:820:613","ETHICS AND PROFESSIONAL DEVELOPMENT",3.0,"NB",""
"18:820:638","PERSONALITY ASSESSMENT/ADULT",3.0,"NB",""
"18:820:689","PROFESSIONAL PRACTICUM PLACEMENT",3.0,"NB",""
"18:820:695","PRACTICUM",0.5,"NB",""
"18:820:696","FOURTH YEAR SCHOOL PSYCHOLOGY PRACTICUM",0.5,"NB",""
"18:820:700","ADVANCED DISSERATION & RESEARCH",3.0,"NB",""
"18:820:701","DISSERTATION IN PROFESSIONAL PSYCHOLOGY",3.0,"NB",""
"18:820:703","DISSERTATION IN PROFESSIONAL PSYCHOLOGY",1.0,"NB",""
"18:820:800","MATRICULATION CONTINUED",0.0,"NB",""
"18:820:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"18:820:866","GRAD ASSISTANTSHIP","","NB",""
"18:820:877","TCHNG ASSISTANTSHIP","","NB",""
"18:821:512","SPECIAL TOPICS: EVIDENCE-BASED CLINICAL INTERVENTIONS FOR SUICIDE",3.0,"NB",""
"18:821:543","GENERAL GSAPP CLINIC",0.5,"NB",""
"18:821:546","PSYCHOLOGICAL CLINIC PRACTICUM",1.0,"NB",""
"18:821:547","INTRODUCTION TO GROUP PSYCHOTHERAPY",3.0,"NB",""
"18:821:601","INDEPENDENT STUDY IN CLINICAL PSYCHOLOGY",3.0,"NB",""
"18:821:615","FAMILY THERAPY",3.0,"NB",""
"18:821:623","INTRO NEUROPSY ASSMT",3.0,"NB",""
"18:821:639","SHORT-TERM PSYCHODYNAMIC THERAPY",3.0,"NB",""
"18:821:641","COGNITIVE BEHAVIORAL SUPERVISION        GROUP",1.5,"NB",""
"18:821:642","PSYCHODYNAMIC FOUNDATIONS               SUPERVISION GROUP",1.5,"NB",""
"18:821:651","PRACTICUM IN CLINICAL PSYCHOLOGY (PHD STUDENTS)",3.0,"NB",""
"18:821:653","SUPERVISION & PROFESSIONAL DEVELOPMENT",1.0,"NB",""
"18:821:657","INTERNSHIP IN CLINICAL PSYCHOLOGY",3.0,"NB",""
"18:821:659","PART TIME INTERNSHIP IN CLINICAL PSYCHOLOGY","","NB",""
"18:826:532","BASIC THERAPEUTIC STRATEGIES WITH CHILDREN AND ADOLESCENTS",3.0,"NB",""
"18:826:543","HUMAN DEVELOPMENT",3.0,"NB",""
"18:826:550","INTRODUCTION TO SCHOOL PSYCHOLOGY",2.0,"NB",""
"18:826:557","PSYCHO-EDUCATIONAL FOUNDATIONS OF LEARNING DISABILITY",3.0,"NB",""
"18:826:558","ADULT AND ORGANIZATIONAL LEARNING AND CHANGE: EFFECTIVE PROGRAM PLANNING & IMPLE",3.0,"NB",""
"18:826:602","SCHOOL BASED PSYCHOLOGICAL INTERVENTIONS",3.0,"NB",""
"18:826:605","ADVANCED SUPERVISION IN SCHOOL PSYCHOLOGY",3.0,"NB",""
"18:826:609","LEARNING AND ACADEMIC INTERVENTIONS:    RESEARCH TO PRACTICE",3.0,"NB",""
"18:826:630","COGNITIVE ASSESSMENT",3.0,"NB",""
"18:826:631","INTERNSHIP IN SCHOOL PSYCHOLOGY",3.0,"NB",""
"18:826:635","PART-TIME INTERNSHIP IN SCHOOL PSYCHOLOGY","","NB",""
"18:829:517","RESEARCH METHODS AND STATISTICS III",3.0,"NB",""
"18:829:527","CROSS-CULTURAL          ORGANIZATIONAL  PSYCHOLOGY",3.0,"NB",""
"18:829:548","SPECIAL TOPICS: SCIENCE & PRACTICE OF ORGANIZATIONAL PSYCHOLOGY",3.0,"NB",""
"18:829:616","FAMILY SYS THEORY/OR",3.0,"NB",""
"18:829:617","CURR TPICS HRD PSYCH",3.0,"NB",""
"18:829:631","INTRNSHP ORGNZ PSYCH",3.0,"NB",""
"18:844:502","ELECTRONIC PORTFOLIO REVIEW",0.0,"NB",""
"18:844:503","HONORS CAPSTONE EXPERIENCE: INDEPENDENT STUDY",3.0,"NB",""
"18:844:505","PROFESSIONAL PRACTICUM PLACEMENT",3.0,"NB",""
"18:844:507","BIOLOGICAL BASES OF HUMAN BEHAVIOR",3.0,"NB",""
"18:844:508","PSYCHOPATHOLOGY: THEORETICAL, EXPERIMENTAL AND DESCRIPTIVE",3.0,"NB",""
"18:844:526","PROF. DEVELOPMENT",3.0,"NB",""
"18:844:617","ASSESSMENT AND INTERVENTION IN SPORT PSYCHOLOGY",3.0,"NB",""
"18:844:618","SPORT PSYCHOLOGY: THEORY, RESEARCH, PRACTICE",3.0,"NB",""
"18:844:680","FOUNDATIONS IN ALCOHOL STUDIES: BIOLOGY, PSYCHOLOGY, AND SOCIOLOGY",3.0,"NB",""
"19:001:013","LECTURE HALL BLOCK",0.0,"NB",""
"19:001:815","RBHS EXCHANGE","","NB",""
"19:001:816","PRINCETON EXCHANGE","","NB",""
"19:910:500","PRACTICE WITH INDIVIDUALS & FAMILIES",3.0,"NB",""
"19:910:501","PRACTICE WITH COMMUNITIES &             ORGANIZATIONS",3.0,"NB",""
"19:910:502","HUMAN BEHAVIOR AND THE SOCIAL ENVIRONMENT",3.0,"NB",""
"19:910:503","SOCIAL WORK WITH LATINOS",3.0,"NB",""
"19:910:504","SOCIAL WELFARE POLICY AND SERVICES",3.0,"NB",""
"19:910:505","METHODS OF SOCIAL WORK RESEARCH I",3.0,"NB",""
"19:910:506","DIVERSITY AND OPPRESSION",3.0,"NB",""
"19:910:507","CLINICAL ASSESSMENT AND DIAGNOSIS",3.0,"NB",""
"19:910:508","PRACTICUM I",2.0,"NB",""
"19:910:511","CLINICAL SOCIAL WORK I",3.0,"NB",""
"19:910:513","CLINICAL SOCIAL WORK: ADOLESCENTS",3.0,"NB",""
"19:910:516","CLINICAL SOCIAL WORK: HEALTH",3.0,"NB",""
"19:910:517","CLINICAL SOCIAL WORK: MENTAL HEALTH",3.0,"NB",""
"19:910:518","CLINICAL SOCIAL WORK: CHILDREN",3.0,"NB",""
"19:910:519","CLINICAL SOCIAL WORK: FAMILIES",3.0,"NB",""
"19:910:520","CLINICAL SOCIAL WORK: SCHOOL",3.0,"NB",""
"19:910:522","CLINICAL SOCIAL WORK I: ADDICTIVE       BEHAVIOR",3.0,"NB",""
"19:910:523","CLINICAL SOCIAL WORK: SURVIVORS OF ABUSEAND TRAUMA",3.0,"NB",""
"19:910:528","HUMAN RESOURCE MANAGEMENT",3.0,"NB",""
"19:910:530","SOL FOC THERAPY",3.0,"NB",""
"19:910:534","PRACTICUM 3-CHAP",3.0,"NB",""
"19:910:535","MANAGEMENT PRACTICE AND THEORY",3.0,"NB",""
"19:910:538","LAW AND SOCIAL WORK",3.0,"NB",""
"19:910:541","FUNDRAISING AND MARKETING",3.0,"NB",""
"19:910:542","ADVANCED CONTEMPORARY POLICY: HEALTH",3.0,"NB",""
"19:910:543","SOCIAL WORK WITH IMMIGRANTS AND REFUGEES",3.0,"NB",""
"19:910:547","SOCIAL WORK WITH LOSS ACROSS THE LIFESPAN",3.0,"NB",""
"19:910:549","LATINOS: CULTURE, COMMUNITY & SOCIAL WELFARE",3.0,"NB",""
"19:910:553","PRACTICUM LAB SEMINAR",1.0,"NB",""
"19:910:562","CHRONIC ILLNESS AND DISABILITY",3.0,"NB",""
"19:910:563","PRACTICUM 3-LISTA",3.0,"NB",""
"19:910:564","GENDER, WOMEN & INTERSECTIONAL          SOCIAL JUSTICE",3.0,"NB",""
"19:910:568","CSW: BEHAVIORAL HEALTH WITH LATINOS",3.0,"NB",""
"19:910:575","PRACTICUM: 3 MAP",3.0,"NB",""
"19:910:583","PRACTICUM: 3 - C-IVT",3.0,"NB",""
"19:910:584","ADVANCED CONTEMPORARY POLICY: INTERPERSONAL VIOLENCE",3.0,"NB",""
"19:910:585","ADVANCED CONTEMP0RARY POLICY: ECONOMIC JUSTICE FOR FAMILIES & COMMUNITIES",3.0,"NB",""
"19:910:588","PRACTICUM 3 - HLTH & AGING",3.0,"NB",""
"19:910:591","ADVANCED CONTEMPORARY POLICY: CHILDREN  & YOUTH",3.0,"NB",""
"19:910:595","EVALUATION OF SW PRAC & PROGRAMS",3.0,"NB",""
"22:001:700","USED TO HOLD ROOM FOR INFO SESSIONS",0.0,"NB",""
"22:010:540","SP TPC: BYOC CONTINOUS BUSINESS         MONITORING",1.0,"NB",""
"22:010:541","SP TPC: BYOC EMERGING TECHNOLOGIES      IN BUSINESS",1.0,"NB",""
"22:010:542","SP TPC: BYOC BUSINESS PROCESS AUTOMATION",1.0,"NB",""
"22:010:543","SP TPC: BYOC CLOUD COMPUTING BLOCKCHAIN & CRYPTP",1.0,"NB",""
"22:010:544","SP TPC: BYOC AI IN ACCOUNTING &         AUDIT",1.0,"NB",""
"22:010:545","SP TPC: BYOC DESIGN IN YOURSELF IN      ACCOUNTING & AUDIT",1.0,"NB",""
"22:010:577","ACCTG FOR MGRS",3.0,"NB",""
"22:135:587","SP TP: THINK LIKE AN EXEC: REAL WORLD   EXPERIENCE W/ INDUSTRY LEADERS",3.0,"NB",""
"22:140:592","BUSINESS LAW FOR MANAGERS",2.0,"NB",""
"22:198:603","BUSINESS DATA MANAGEMENT",3.0,"NB",""
"22:198:609","INFO TECH FOR MGRS",2.0,"NB",""
"22:198:660","BUSINESS ANALYTICS PROGRAMMING",3.0,"NB",""
"22:198:664","BUSINESS APPLICATION IN MACHINE         LEARNING",3.0,"NB",""
"22:223:581","MGR'L ECON. ANALYSIS",3.0,"NB",""
"22:223:591","AGGREG ECON ANALYSIS",3.0,"NB",""
"22:373:621","ETHICS IN PHARMA",3.0,"NB",""
"22:373:622","US HLTHCR PHARMA MKT",3.0,"NB",""
"22:373:628","BUS, ETHICS&SOCIETY",1.0,"NB",""
"22:390:605","ADV FINANCIAL MGT",3.0,"NB",""
"22:430:581","MANAGERIAL ECONOMIC ANALYSIS",3.0,"NB",""
"22:430:587","FINANCIAL MANAGEMENT",3.0,"NB",""
"22:430:591","AGGREGATE ECONOMIC ANALYSIS",3.0,"NB",""
"22:430:603","INVESTMENT ANALYSIS AND MANAGMENT",3.0,"NB",""
"22:430:638","MFINA EXPERIENTIAL LEARNING/INTERNSHIP",0.0,"NB",""
"22:430:658","SPECIAL TOPIC: RESEARCH IN ASSET MANAGMENT",3.0,"NB",""
"22:430:685","REAL ESTATE AND ALTERNATIVE INVESTMENTS",3.0,"NB",""
"22:544:575","DATA ANALYSIS & DECISION MAKING",3.0,"NB",""
"22:544:603","BUSINESS DATA MANAGEMENT",3.0,"NB",""
"22:544:608","BUSINESS FORECASTING",3.0,"NB",""
"22:544:613","INTRODUCTION TO DATA STRUCTURES &       ALGORITHMS",3.0,"NB",""
"22:544:631","SP TPC: ALGORITHMIC MACHINE LEARNING",3.0,"NB",""
"22:544:640","SP TPC: FUNDAMENTALS OF BLOCKCHAIN &    DISTRIBUTED LEDGERS",3.0,"NB",""
"22:544:641","ANALYTICS FOR BUSINESS INTELLIGENCE",3.0,"NB",""
"22:544:643","INFORMATION SECURITY",3.0,"NB",""
"22:544:646","DATA ANALYSIS AND VISUALIZATION",3.0,"NB",""
"22:544:660","BUSINESS ANALYTICS PROGRAMMING",3.0,"NB",""
"22:553:593","INTERNATIONAL BUS",2.0,"NB",""
"22:553:670","GLOBAL EXPERIENCE",3.0,"NB",""
"22:620:588","STRATEGIC MANAGEMENT",2.0,"NB",""
"22:620:603","EXECUTIVE LEADERSHIP",3.0,"NB",""
"22:620:604","HUMAN RESOURCE MGT",3.0,"NB",""
"22:620:609","MANAGEMENT CONSULTNG",3.0,"NB",""
"22:620:679","""CORPORATE STRATEGY""",3.0,"NB",""
"22:620:685","TECH COMMERCIALIZATION & ENTREPRENEURSHIP",3.0,"NB",""
"22:630:586","MARKETING MANAGEMENT",3.0,"NB",""
"22:630:617","PHARM MKTG RESEARCH",3.0,"NB",""
"22:799:580","OPERATIONS ANALYSIS",3.0,"NB",""
"22:799:586","OPERATIONS ANALYSIS MS",3.0,"NB",""
"22:799:599","MSCA ORIENTATION",0.0,"NB",""
"22:799:607","SUPPLY CHN MGT STRAT",3.0,"NB",""
"22:799:608","PROCURMNT&GLOBL SORC",3.0,"NB",""
"22:799:625","SERVICE MANAGEMENT",3.0,"NB",""
"22:799:630","MSCA INTERNSHIP/EXPERIENTIAL LEARNING",0.0,"NB",""
"22:799:631","MSHAI INTERNSHIP/EXPERIENTIAL LEARNING",3.0,"NB",""
"22:799:640","SUPPLY CHAIN FINANCIAL MANAGEMENT",3.0,"NB",""
"22:799:641","SUPPLY CHAIN ARTIFICAL INTELLIGENCE",3.0,"NB",""
"22:799:649","MSCA IND STUDY",3.0,"NB",""
"22:799:650","SCM CLIENT PROJECT",3.0,"NB",""
"22:799:661","PROJECT MANAGEMENT",3.0,"NB",""
"22:799:676","LEAN SIX SIGMA",3.0,"NB",""
"22:799:696","HEALTHCARE SERVICE MANAGEMENT",3.0,"NB",""
"22:960:575","DATA ANALYSIS & DECISION MAKING",3.0,"NB",""
"22:960:608","BUSINESS FORECASTING",3.0,"NB",""
"22:960:641","TOPIC:ANALYTICS FOR BUSINESS            INTELLIGENCE",3.0,"NB",""
"22:960:646","DATA ANALYSIS&VISUAL",3.0,"NB",""
"26:198:643","INFORMATION SECURITY",3.0,"NB",""
"26:198:685","SPECIAL TOPICS IN INFORMATION SYSTEMS",3.0,"NB",""
"26:711:557","DYNAMIC PROGRAMMING",3.0,"NB",""
"26:711:652","NON-LINEAR OPTIMIZATION",3.0,"NB",""
"26:711:685","SPECIAL TOPICS IN MANAGEMENT SCIENCE",3.0,"NB",""
"30:158:309","BIOTECHNOLOGY I",3.0,"NB",""
"30:158:420","PHARMACEUTICAL MICROBIOLOGY",3.0,"NB",""
"30:158:495","RESEARCH IN CHEMICAL BIOLOGY","","NB",""
"30:158:497","RESEARCH IN CHEMICAL BIOLOGY","","NB",""
"30:715:307","PHARMACEUTICAL CHEMISTRY",2.0,"NB",""
"30:715:409","MEDICINAL CHEMISTRY I",3.0,"NB",""
"30:715:451","FOUNDATIONS IN DRUG DISCOVERY",3.0,"NB",""
"30:715:495","RESEARCH IN MEDICINAL CHEMISTRY","","NB",""
"30:715:497","RESEARCH IN MEDICINAL CHEMISTRY","","NB",""
"30:718:304","PATHOPHYSIOLOGY",3.0,"NB",""
"30:718:495","RESEARCH IN PHARMACOLOGY/TOXICOLOGY","","NB",""
"30:718:497","RESEARCH IN PHARMACOLOGY/TOXICOLOGY","","NB",""
"30:720:301","INTRODUCTION TO RESEARCH",2.0,"NB",""
"30:720:440","PULMONARY AND HEMATOLOGY PHARMACOTHERAPY",3.0,"NB",""
"30:720:442","CARDIOLOGY PHARMACOTHERAPY",4.0,"NB",""
"30:721:301","INTRODUCTION TO PHARMACEUTICS",4.0,"NB",""
"30:721:495","RESEARCH IN PHARMACEUTICS","","NB",""
"30:721:497","RESEARCH IN PHARMACEUTICS","","NB",""
"30:725:304","LEAP-AHEAD DOCUMENTATION/PORTFOLIO I",0.5,"NB",""
"30:725:320","FOUNDATIONS OF PHARMACY CARE",4.0,"NB",""
"30:725:341","ECONOMIC MODELING OF PHARMACEUTICALS ANDOTHER HEALTH INTERVENTIONS",2.0,"NB",""
"30:725:350","MOTIVATING CHANGE AS A HEALTH AMBASSADORFOR DIABETES MELLITUS",2.0,"NB",""
"30:725:404","LEAP-AHEAD DOCUMENTATION/PORTFOLIO 3",0.5,"NB",""
"30:725:427","COMMUNITY PHARMACY PRACTICE MANAGEMENT",2.0,"NB",""
"30:725:428","HOSPITAL PHARMACY PRACTICE MANAGEMENT",2.0,"NB",""
"30:725:432","INTEGRATED PHARMACOTHERAPY ASSESSMENT SKILLS SERIES II",2.0,"NB",""
"30:725:470","MEDICAL LITERATURE EVALUATION AND APPLICATION",2.0,"NB",""
"30:725:482","LEADERSHIP IN PHARMACY",2.0,"NB",""
"30:725:495","RESEARCH IN PHARMACY PRACTICE AND ADMINISTRATION","","NB",""
"30:725:497","RESEARCH IN PHARMACY PRACTICE AND ADMINISTRATION","","NB",""
"31:720:540","ENDOCRINE AND REPRODUCTIVE PHARACOTHERAPY",2.0,"NB",""
"31:720:541","GASTROINTESTINAL, HEPATIC AND NUTRITION PHARMACOTHERAPY",2.0,"NB",""
"31:720:542","ONCOLOGY PHARMACOTHERAPY",3.0,"NB",""
"31:725:504","LEADERSHIP-AHEAD DOCUMENTATION/PORTFOLIO5",0.5,"NB",""
"31:725:520","CANNABIS IN PHARMACY",2.0,"NB",""
"31:725:526","PATIENT ADVOCACY AND HEALTHCARE POLICY",2.0,"NB",""
"31:725:534","INTEGRATED PHARMACOTHERAPY ASSESSMENT SKILLS SERIES  IV",2.0,"NB",""
"31:725:540","PRINCIPLES OF PHARMACEUTICAL ECONOMICS",3.0,"NB",""
"31:725:550","SELF-CARE AND HOME CARE",4.0,"NB",""
"31:725:563","GERONTOLOGY PHARMACY PRACTICE",2.0,"NB",""
"31:725:576","EMERGENCY MEDICINE PHARMACOTHERAPY",2.0,"NB",""
"31:725:578","STRATEGIES IN HIV THERAPEUTICS",2.0,"NB",""
"31:725:579","ADVANCED PHARMACOTHERAPY APPLICATIONS",2.0,"NB",""
"31:725:614","LEAP-AHEAD DOCUMENTATION/PORTFOLIO",1.0,"NB",""
"31:725:794","ADVANCED PRACTICE EXPERIENCE IV",5.0,"NB",""
"31:725:795","ADVANCED PRACTICE EXPERIENCE V",5.0,"NB",""
"31:725:796","ADVANCED PRACTICE EXPERIENCE VI",5.0,"NB",""
"31:725:800","MATRICULATION CONTD",0.0,"NB",""
"33:010:272","INTRODUCTION TO FINANCIAL ACCOUNTING",3.0,"NB",""
"33:010:275","INTRODUCTION TO MANAGERIAL ACCOUNTING",3.0,"NB",""
"33:010:310","ACCTNG FOR ENGINEERS",3.0,"NB",""
"33:010:325","INTERMED ACCTNG I",3.0,"NB",""
"33:010:326","INTERMED ACCTNG II",3.0,"NB",""
"33:010:401","ADVANCED ACCOUNTING",3.0,"NB",""
"33:010:415","CONCEPTS OF AUDITING",3.0,"NB",""
"33:010:416","AUDIT ANALYTICS",3.0,"NB",""
"33:010:421","INCOME TAX ACCOUNTNG",3.0,"NB",""
"33:010:422","TPCS INCOME TAXATION",3.0,"NB",""
"33:010:451","COST ACCOUNTING",3.0,"NB",""
"33:010:458","ACCTNG INFORM SYSTS",3.0,"NB",""
"33:011:100","INTRO TO BUSINESS",3.0,"NB",""
"33:011:110","THE BUSINESS OF EVERYTHING",1.0,"NB",""
"33:011:231","WOMEN'S BUSINESS LEADERSHIP INITIATIVE  SEMINAR 1",1.0,"NB",""
