"code","title","subject"
"SPA6569","Management of Upper Airway and Aerodigestive Disorders","SPA - Speech Pathology and Audiology"
"SPA6805","Research in Communicative Disorders","SPA - Speech Pathology and Audiology"
"SPA6843","Severe Language-Based Reading and Writing Disabilities","SPA - Speech Pathology and Audiology"
"SPA6909","Research Report","SPA - Speech Pathology and Audiology"
"SPA6918","Directed Research","SPA - Speech Pathology and Audiology"
"SPA6942","Foundations of Clinical Practice: Level III","SPA - Speech Pathology and Audiology"
"SPA6942L","Found Clinic Practice-III APP","SPA - Speech Pathology and Audiology"
"SPA6943","Advanced Clinical Practice Seminar","SPA - Speech Pathology and Audiology"
"SPA6949","Cooperative Education in Speech Pathology and Audiology","SPA - Speech Pathology and Audiology"
"SPA7490","Advanced Studies in Language Disorders","SPA - Speech Pathology and Audiology"
"SPA7495","Doctoral Seminar II: Spoken and Written Language Disorders","SPA - Speech Pathology and Audiology"
"SPA7806","Advanced Research Design and Analysis for the Communication Sciences","SPA - Speech Pathology and Audiology"
"SPA7919","Doctoral Research","SPA - Speech Pathology and Audiology"
"SPA7948","Internship in Professional Development","SPA - Speech Pathology and Audiology"
"SPA7980","Dissertation","SPA - Speech Pathology and Audiology"
"SPB6015","Leadership in a Global Sport Environment","SPB - Sports Business"
"SPB6106","Business of College Sports ","SPB - Sports Business"
"SPB6406","Sport Law","SPB - Sports Business"
"SPB6506","Moral and Ethical Issues in Sport","SPB - Sports Business"
"SPB6606","Diversity and Social Issues in Sport Business Management","SPB - Sports Business"
"SPB6609","Implementing Change and Innovation ","SPB - Sports Business"
"SPB6615","Sport Industries in the U.S.: Challenges and Opportunities ","SPB - Sports Business"
"SPB6706","Sport Analytics","SPB - Sports Business"
"SPB6707","Revenue Generation Strategies ","SPB - Sports Business"
"SPB6715C","Professional Selling in Sport","SPB - Sports Business"
"SPB6716C","Strategic Sport Marketing","SPB - Sports Business"
"SPB6725","Leadership in Sport","SPB - Sports Business"
"SPB6735","The Global Environment of Sport","SPB - Sports Business"
"SPB6806","Business of Sport Media","SPB - Sports Business"
"SPB6932","Advanced Sport Business Topics ","SPB - Sports Business"
"SPB6938","ST: Sports Revenue Generation Strategies","SPB - Sports Business"
"SPC5917","Directed Research","SPC - Speech Communication"
"SPC5937","Special Topics","SPC - Speech Communication"
"SPC6340","Teaching Communication","SPC - Speech Communication"
"SPC6909","Research Report","SPC - Speech Communication"
"SPC6918","Directed Research","SPC - Speech Communication"
"SPC7685","Rhetorical Criticism of Strategic Communication","SPC - Speech Communication"
"SPM6106","Planning and Operating Facilities for Sports and Fitness Programs","SPM - Sports Management"
"SPM6158","Leadership and Management in Sports and Fitness Programs","SPM - Sports Management"
"SPM6726","Legal Issues in Sports and Fitness Programs","SPM - Sports Management"
"SPN5502","Hispanic Culture of the United States","SPN - Spanish Language"
"SPN5505","Spanish Peninsular Culture and Civilization","SPN - Spanish Language"
"SPN5506","Spanish American Culture and Civilization","SPN - Spanish Language"
"SPN5705","Bilingualism in the US","SPN - Spanish Language"
"SPN5825","Spanish Dialectology","SPN - Spanish Language"
"SPN5845","History of the Spanish Language","SPN - Spanish Language"
"SPN5848","Romance Linguistics","SPN - Spanish Language"
"SPN5917","Directed Research","SPN - Spanish Language"
"SPN5937","Special Topics","SPN - Spanish Language"
"SPN6805","Spanish Morphosyntax","SPN - Spanish Language"
"SPN6908","Independent Study","SPN - Spanish Language"
"SPN6909","Research Report","SPN - Spanish Language"
"SPN6918","Directed Research","SPN - Spanish Language"
"SPN6940","Teaching Methods for the Spanish Classroom","SPN - Spanish Language"
"SPS5605","Building and Improving Relationship and Emotional Intelligence","SPS - School Psychology"
"SPS5917","Directed Research","SPS - School Psychology"
"SPS5937","Special Topics","SPS - School Psychology"
"SPS6125","Preschool Psychoeducational Assessment","SPS - School Psychology"
"SPS6175","Cultural Diversity and Nonbiased Assessment","SPS - School Psychology"
"SPS6191","Individual Psychoeducational Diagnosis I","SPS - School Psychology"
"SPS6192","Individual Psychoeducational Diagnosis II","SPS - School Psychology"
"SPS6194","Assessment of Special Needs","SPS - School Psychology"
"SPS6206","Psychoeducational Interventions","SPS - School Psychology"
"SPS6225","Behavioral and Observational Analysis of Classroom Interactions in Schools","SPS - School Psychology"
"SPS6402","Applied Prevention and Intervention in Schools I","SPS - School Psychology"
"SPS6403","Applied Prevention and Intervention in Schools II","SPS - School Psychology"
"SPS6601","Introduction to Psychological Services in Schools","SPS - School Psychology"
"SPS6606","Consultation in School Psychology","SPS - School Psychology"
"SPS6608","Seminar in School Psychology","SPS - School Psychology"
"SPS6700","Advanced Psychoeducation and Data-Based Decision Making","SPS - School Psychology"
"SPS6801","Developmental Bases of Diverse Behaviors","SPS - School Psychology"
"SPS6815","Legal and Ethical Issues in Professional School Counseling","SPS - School Psychology"
"SPS6909","Research Report","SPS - School Psychology"
"SPS6918","Directed Research","SPS - School Psychology"
"SPS6931","Ethical and Legal Issues in School Psychological Services","SPS - School Psychology"
"SPS6946L","Practicum in School Psychology","SPS - School Psychology"
"SPS6948","School Psychology Internship","SPS - School Psychology"
"SPW5741","Contemporary Spanish American Southern Cone Literature","SPW - Spanish Literature (Writings)"
"SPW5917","Directed Research","SPW - Spanish Literature (Writings)"
"SPW5937","Special Topics","SPW - Spanish Literature (Writings)"
"SPW6216","Spanish Golden Age Prose and Poetry","SPW - Spanish Literature (Writings)"
"SPW6217","Spanish American Prose I","SPW - Spanish Literature (Writings)"
"SPW6218","Spanish American Prose II","SPW - Spanish Literature (Writings)"
"SPW6269","Nineteenth Century Spanish Novel","SPW - Spanish Literature (Writings)"
"SPW6306","Spanish American Drama","SPW - Spanish Literature (Writings)"
"SPW6315","Early Modern Spanish Theatre","SPW - Spanish Literature (Writings)"
"SPW6356","Spanish American Poetry","SPW - Spanish Literature (Writings)"
"SPW6405","Medieval Spanish Literature","SPW - Spanish Literature (Writings)"
"SPW6485","Contemporary Peninsular Literature","SPW - Spanish Literature (Writings)"
"SPW6725","The Generation of 1898","SPW - Spanish Literature (Writings)"
"SPW6775","Spanish Caribbean Prose","SPW - Spanish Literature (Writings)"
"SPW6825","Colloquium in Don Quixote & Cervantes in the 21st Century","SPW - Spanish Literature (Writings)"
"SPW6909","Research Report","SPW - Spanish Literature (Writings)"
"SPW6918","Directed Research","SPW - Spanish Literature (Writings)"
"SPW6919","Advanced Spanish Graduate Research","SPW - Spanish Literature (Writings)"
"SPW6971","Thesis","SPW - Spanish Literature (Writings)"
"SSE5391","Global Education: Theory and Practice","SSE - Social Studies Education"
"SSE5776","Democracy and Education","SSE - Social Studies Education"
"SSE5790","Inquiry and Instructional Analysis in Social Science Education","SSE - Social Studies Education"
"SSE5917","Directed Research","SSE - Social Studies Education"
"SSE5937","Special Topics","SSE - Social Studies Education"
"SSE6115","Methods in Elementary School Social Science","SSE - Social Studies Education"
"SSE6348","Foundations and Fundamentals of Teaching History in the K-12 Classroom","SSE - Social Studies Education"
"SSE6387","Teaching with Film","SSE - Social Studies Education"
"SSE6388","Digital History in the K-12 Classroom","SSE - Social Studies Education"
"SSE6396","Teaching with Primary Sources in the History Classroom","SSE - Social Studies Education"
"SSE6636","Contemporary Social Science Education","SSE - Social Studies Education"
"SSE6909","Research Report","SSE - Social Studies Education"
"SSE6918","Directed Research","SSE - Social Studies Education"
"SSE6938","Special Topics","SSE - Social Studies Education"
"SSE7700","Critical Issues in Social Studies Teacher Education","SSE - Social Studies Education"
"SSE7740","History of Social Studies Education","SSE - Social Studies Education"
"SSE7796","Research in Social Science Education Seminar","SSE - Social Studies Education"
"SSE7797","Content and Program Analysis in Social Science Education","SSE - Social Studies Education"
"SSE7947","Internship in Social Science Education","SSE - Social Studies Education"
"STA5104","Advanced Computer Processing of Statistical Data","STA - Statistics"
"STA5125","Statistical Methods in Forensic Evidence Interpretation","STA - Statistics"
"STA5176","Introduction to Biostatistics","STA - Statistics"
"STA5205","Experimental Design","STA - Statistics"
"STA5206","Statistical Analysis","STA - Statistics"
"STA5505","Categorical Data Methods","STA - Statistics"
"STA5703","Data Mining Methodology I","STA - Statistics"
"STA5735","Fundamental Data Analytical Methodology with Business Applications","STA - Statistics"
"STA5736","Advanced Data Analytical Methodology with Business Applications","STA - Statistics"
"STA5737","Fundamental and Advanced Data Analytical Methodology with Business Applications","STA - Statistics"
"STA5738","Data and Analytical Methodology for Metropolitan and Regional Areas","STA - Statistics"
"STA5825","Stochastic Processes and Applied Probability Theory","STA - Statistics"
"STA5917","Directed Research","STA - Statistics"
"STA5937","Special Topics","STA - Statistics"
"STA6106","Statistical Computing I","STA - Statistics"
"STA6107","Statistical Computing II","STA - Statistics"
"STA6136","Probability and Statistics for Business Analytics","STA - Statistics"
"STA6223","Conventional Survey Methods","STA - Statistics"
"STA6224","Bayesian Survey Methods","STA - Statistics"
"STA6226","Sampling Theory and Applications","STA - Statistics"
"STA6236","Regression Analysis","STA - Statistics"
"STA6237","Nonlinear Regression","STA - Statistics"
"STA6238","Logistic Regression","STA - Statistics"
"STA6246","Linear Models","STA - Statistics"
"STA6326","Theoretical Statistics I","STA - Statistics"
"STA6327","Theoretical Statistics II","STA - Statistics"
"STA6329","Statistical Applications of Matrix Algebra","STA - Statistics"
"STA6346","Advanced Statistical Inference I","STA - Statistics"
"STA6347","Advanced Statistical Inference II","STA - Statistics"
"STA6366","Statistical Methodology for Data Science I","STA - Statistics"
"STA6367","Statistical Methodology for Data Science II","STA - Statistics"
"STA6507","Nonparametric Statistics","STA - Statistics"
"STA6662","Statistical Methods for Industrial Practice","STA - Statistics"
"STA6704","Data Mining Methodology II","STA - Statistics"
"STA6705","Data Mining Methodology III","STA - Statistics"
"STA6707","Multivariate Statistical Methods","STA - Statistics"
"STA6709","Spatial Statistics","STA - Statistics"
"STA6714","Data Preparation","STA - Statistics"
"STA6857","Applied Time Series Analysis","STA - Statistics"
"STA6908","Directed Independent Studies","STA - Statistics"
"STA6909","Research Report","STA - Statistics"
"STA6918","Directed Research","STA - Statistics"
"STA6938","Special Topics","STA - Statistics"
"STA6949","Cooperative Education in Statistics","STA - Statistics"
"STA6971","Thesis","STA - Statistics"
"STA7239","Dimension Reduction in Regression","STA - Statistics"
"STA7348","Bayesian Modeling and Computation","STA - Statistics"
"STA7719","Survival Analysis","STA - Statistics"
"STA7722","Statistical Learning Theory","STA - Statistics"
"STA7734","Statistical Asymptotic Theory in Big Data","STA - Statistics"
"STA7920","Statistical Colloquium","STA - Statistics"
"STA7935","Current Topics in Big Data Analytics","STA - Statistics"
"SYA5625","ProSeminar","SYA - Sociology Analysis"
"SYA5917","Directed Research","SYA - Sociology Analysis"
"SYA5941","Participatory Geographic Information Systems in Belize","SYA - Sociology Analysis"
"SYA6126","Social Theory","SYA - Sociology Analysis"
"SYA6128","Theoretical Criminology","SYA - Sociology Analysis"
"SYA6305","Quantitative Social Research Methods ","SYA - Sociology Analysis"
"SYA6315","Qualitative Research Methods","SYA - Sociology Analysis"
"SYA6356","Geographic Information Systems in Society","SYA - Sociology Analysis"
"SYA6358","Advanced Spatial Sociology: Geographic Information Systems with Communities ","SYA - Sociology Analysis"
"SYA6359","GIS and Health in Society ","SYA - Sociology Analysis"
"SYA6425","Design and Conduct of Social Surveys","SYA - Sociology Analysis"
"SYA6452","GIS Applications","SYA - Sociology Analysis"
"SYA6455","Research Analysis","SYA - Sociology Analysis"
"SYA6458","Advanced Topics in Geographic Information Systems in Society","SYA - Sociology Analysis"
"SYA6507","Academic Writing in Sociology","SYA - Sociology Analysis"
"SYA6657","Program Design and Evaluation","SYA - Sociology Analysis"
"SYA6660","Seminar in Teaching Sociology","SYA - Sociology Analysis"
"SYA6909","Research Report","SYA - Sociology Analysis"
"SYA6918","Directed Research","SYA - Sociology Analysis"
"SYA6933","Topics in Sociological Theory","SYA - Sociology Analysis"
"SYA6938","Special Topics","SYA - Sociology Analysis"
"SYA7019","Advanced Sociological Theory","SYA - Sociology Analysis"
"SYA7309","Advanced Sociological Research Methods","SYA - Sociology Analysis"
"SYA7318","Advanced Qualitative Data Analysis","SYA - Sociology Analysis"
"SYA7407","Advanced Quantitative Data Analysis","SYA - Sociology Analysis"
