"course_code","course_title","department","credits","description"
"TRAL 311","ADVANCED ROCK CLIMBING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Focuses on the essentials of traditional and multi-pitch rock climbing. Emphasizes safety, enjoyment and skill acquisition. Prerequisite:(TRAL 173with C or better orPAC 173with C or better) andTRAL 218[C]"
"TRAL 330","AVALANCHE SKILLS AND RECREATION LEVEL 1 TRAINING","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Emphasizes field-based learning to  develop the knowledge, skills, and dispositions needed to safely and effectively travel in avalanche terrain. Practices Recreational Level 1 as prescribed by American Avalanche Association (A3). Recommended:Collaboration, critical thinking, and problem solving skills"
"TRAL 331","AVALANCHE RESCUE & REC LEVEL 2","Tourism, Recreation & Adventure Leadership (TRAL)","2 Credits","Emphasizes field-based learning to develop the knowledge, skills, and dispositions needed to safely and effectively travel in avalanche terrain. Practices Recreational Level 2 as prescribed by the American Avalanche Association (A3). Prerequisite:TRAL 330with C or better"
"TRAL 351","OUTDOOR RECREATION MANAGEMENT ON PUBLIC LANDS","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","Explores current issues and problems in outdoor recreation management on public lands and approaches to address these. Emphasis on day-to-day, field-based management of recreation resources, rather than broad-scale planning. Prerequisite:TRAL 251with C- or better or FES 251 with C- or better"
"TRAL 353","NATURE","Tourism, Recreation & Adventure Leadership (TRAL)","ECO, AND ADVENTURE TOURISM,  4 Credits","Examines natural resource-based tourism issues in both domestic and international contexts, with examples from around the world.  Explores distinctions between nature-based tourism and other forms of tourism (e.g., traditional mass tourism, adventure tourism, ecotourism), positive and negative impacts of natural resource-based tourism (e.g., social, cultural, economic, environmental), and other related issues such as marketing, accreditation and certification, poverty and pro-poor tourism, and sustainable design. Equivalent to:FES 353"
"TRAL 354","COMMUNITIES","Tourism, Recreation & Adventure Leadership (TRAL)","NATURAL AREAS, AND SUSTAINABLE TOURISM,  3 Credits","Introduces students to macro-level community and regional issues associated with tourism in natural areas. Explores positive and negative community impacts associated with tourism, traditional government-based tourism management and policies; community-based tourism management, and partnerships and stakeholder collaboration. Domestic and international examples are used to illustrate concepts and principles."
"TRAL 357","*PARKS AND PROTECTED AREAS MANAGEMENT","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","Provides a broad yet comprehensive understanding of the theories, problems, and techniques of managing parks, wild and scenic rivers, wilderness, and other protected areas. Covers the evolution of policies and recent issues in management of these protected areas, in the United States and around the world. Attributes:CSGI – Bacc Core, Synthesis, Contemporary Global Issues Equivalent to:FES 357"
"TRAL 370","DESIGN AND MANAGEMENT OF OUTDOOR EXPERIENCES","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Introduction to pedagogical, administrative, and organizational knowledge, skills, and dispositions for effective design and management of effective short and extended duration outdoor experiences in wilderness-like areas. Covers personnel logistics, site planning, itinerary planning, educational and skills progression, communication with volunteers and program contacts, budgets. Prerequisite:TRAL 280with C or better or TOL 375 with C or better Equivalent to:TOL 370 Recommended:Junior standing"
"TRAL 374","OUTDOOR ADVENTURE EDUCATION","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","Rationale for and methods used in the application of outdoor adventure education programs in education, recreation, corporate and human service settings. Historical and contemporary philosophies and practices in outdoor adventure education. Explores the educational, social, and ethical consequences of outdoor adventure education programs. Examines outdoor adventure education in the context of the United States and differing paradigms informing the practice in other cultures internationally. Presents current research in outdoor adventure education. Prerequisite:TRAL 130 with C or better andTRAL 132[C] andTRAL 215[C]"
"TRAL 375","^EXPERIENTIAL EDUCATION","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Theory, techniques, and practice of experiential education. Students will define learning objectives, design curriculum, develop teaching materials, and effectively teach a variety of audiences. Attributes:CSWC – Core Ed - Writing Intensive Curriculum (WIC); CWIC – Bacc Core, Skills, Writing Intensive Curriculum (WIC)"
"TRAL 377","RIVER EXPEDITION","Tourism, Recreation & Adventure Leadership (TRAL)","5 Credits","Develops the knowledge, skills, and dispositions needed to safely and effectively lead, and participate in, an extended water based expedition of one week or longer. Emphasizes technical skill in whitewater kayaks and/or rafts and/or canoes with an additional focus on swift water rescue skills. Prerequisite:TRAL 370with C or better andTRAL 260[C] Corequisites:TRAL 379"
"TRAL 379","MOUNTAIN EXPEDITION","Tourism, Recreation & Adventure Leadership (TRAL)","10 Credits","Develops the knowledge, skills, and dispositions needed to safely and effectively lead and participate in an extended backcountry mountain expedition. Emphasizes spring mountaineering skills and group leadership in a backcountry context. Prerequisite:TRAL 370with C or better Corequisites:TRAL 377"
"TRAL 399","SPECIAL TOPICS","Tourism, Recreation & Adventure Leadership (TRAL)","1-16 Credits"," This course is repeatable for 16 credits."
"TRAL 401","RESEARCH AND SCHOLARSHIP","Tourism, Recreation & Adventure Leadership (TRAL)","1-16 Credits"," Equivalent to:TOL 401 This course is repeatable for 16 credits."
"TRAL 402","INDEPENDENT STUDY","Tourism, Recreation & Adventure Leadership (TRAL)","1-16 Credits"," This course is repeatable for 16 credits."
"TRAL 406","PROJECTS","Tourism, Recreation & Adventure Leadership (TRAL)","1-16 Credits"," Equivalent to:TOL 406 This course is repeatable for 16 credits."
"TRAL 410","INTERNSHIP","Tourism, Recreation & Adventure Leadership (TRAL)","1-16 Credits","Full-time supervised professional experience emphasizing functional proficiency under joint sponsorship of university and agency personnel. Equivalent to:TOL 410 This course is repeatable for 16 credits. Recommended:FES 251 and FES 351 and FES 356 and FOR 391 andFOR 407"
"TRAL 432","ECONOMICS OF RECREATION AND TOURISM","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","Applications of economic theory, concepts, and methods to outdoor recreation and nature-based tourism resources, projects and plans. Key topics include analyses of economic impacts, benefits and costs, demand and supply, and non-market valuation (e.g., revealed, stated, and benefit transfer methods). Recommended:(AEC 250orECON 201) andST 202"
"TRAL 456","PLANNING FOR SUSTAINABLE RECREATION","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Concepts related to the creation and design of outdoor recreation plans. Techniques for collecting data pertaining to visitor experiences and preferences. Recreation planning at several levels, both for public and private lands, with emphasis on larger scale site planning where recreation is integrated with other resource uses. Prerequisite:TRAL 251with C- or better or FES 251 with C- or better"
"TRAL 457","PLANNING FOR SUSTAINABLE TOURISM","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Examines relationships among tourists, tourism developments, and the planning of tourist attractions and services. Focuses on planning tourist resources and programs within a geographic region, as well as at both the destination and site levels. Planning tools and design concepts are reviewed, analyzed, and applied. Prerequisite:TRAL 251with C or better or FES 251 with C or better"
"TRAL 476","RISK MANAGEMENT IN TOURISM","Tourism, Recreation & Adventure Leadership (TRAL)","RECREATION, AND ADVENTURE LEADERSHIP,  3 Credits","Risk management in tourism and outdoor leadership from an operational perspective. Focuses on risk in tourism and outdoor education programs as a contributing factor for learning, growth, and satisfaction of client motivations. Covers the nature of accidents in outdoor settings, addresses the practitioner's perspective of risk in the field, and describes theories and methods of implementing risk management. Covers the ethics of utilizing risk and potentially dangerous activities as a basis for enhancing client education and experience. Equivalent to:TOL 476"
"TRAL 479","*NATURE AND THE HUMAN EXPERIENCE","Tourism, Recreation & Adventure Leadership (TRAL)","3 Credits","Examines the human experience with (and within) nature from biological, psychological, spiritual, and international/cultural perspectives. Identifies opportunities for fostering the human-nature connection to achieve organizational goals and individual and societal health. (Bacc Core Course) Attributes:CSGI – Bacc Core, Synthesis, Contemporary Global Issues Equivalent to:TOL 479 Recommended:TOL 375 or other equivalent WIC course."
"TRAL 493","ENVIRONMENTAL INTERPRETATION","Tourism, Recreation & Adventure Leadership (TRAL)","4 Credits","Interpretation of natural and cultural features in parks, museums, and similar settings. Emphasis on learning and applying effective communication techniques in the development of brochures, exhibits, talks, museums, and visitor centers. Equivalent to:FES 493"
