"department","course_code","course_name","course_hours","course_description"
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:3102","Pharmacology II: Mechanisms of Drug Action","3 s.h.","Expansion of basic pharmacological concepts and further exploration of how they are applied to define a drug's actions on the body; students continue their exploration of the body by discussing various disorders including neuropsychiatric and immune disorders, cancer, diabetes, and microbial infections in conjunction with current treatments; structured learning environment bolstered by highly interactive discussion sessions where students learn to apply course material via collaborative work on problem sets/activities; for students interested in medicine, pharmacy, research, and industry. Offered spring semesters. Prerequisites: PCOL:3101 . Recommendations: additional higher-level courses in biology and chemistry helpful."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:4199","Undergraduate Research in Neuroscience and Pharmacology","arr.","Experimental research under faculty supervision in department laboratories."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:5130","Basic Concepts in Pharmacology","3 s.h.","Introduces pharmacological principles underlying drug absorption, distribution, and metabolism and how these principles affect drug dosing and drug receptor interactions. Explore two of the following four receptor/signaling systems commonly affected by drugs: growth factors, neurotransmitters, ion channels, or steroid and G protein-coupled receptors. Offered spring semesters."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:5135","Principles of Pharmacology","1 s.h.","Basic pharmacological principles underlying drug absorption, drug distribution throughout the body, drug metabolism, and drug elimination; how these processes determine drug dosing and the means by which dosing parameters are characterized; drug receptor interactions and their quantitation. Offered spring semesters."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:5136","Pharmacogenetics and Pharmacogenomics","1 s.h.","Impact of genetic variation on the actions and metabolism of drugs; database search techniques to identify variants. Offered spring semesters. Recommendations: PCOL:5135 , and undergraduate or graduate biochemistry and/or genetics."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:5137","Neurotransmitters","1 s.h.","Mechanisms of neurotransmission focusing on mechanisms of synthesis, regulation of release, mechanisms of action, means of degradation, and CNS pathways for major neurotransmitters; disease states involving various neurotransmitter systems. Offered spring semesters."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:5204","Basic Biostatistics and Experimental Design","1 s.h.","Overview of theory of experimental design and data analysis in biological sciences; types of analyses available for common types of data generated in biomedical sciences; review of statistical methods used in published studies; cursory coverage of mathematical computations involved in various analytical tests. Offered fall semesters."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6015","Topics in Pharmacology and Neuroscience","1 s.h.","Recent advances in pharmacology, neuropharmacology, developmental neurobiology, neuroendocrinology, and related neurosciences."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6080","Pharmacology Seminar","1 s.h.",""
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6090","Graduate Research in Pharmacology","arr.",""
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6099","Special Topics in Pharmacology","arr.",""
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6203","Pharmacology for Graduate Students","5 s.h.","Pharmacology of all major drugs in use today; discussion of basic principles underlying drug actions and disposition; physiology, biochemistry, and pathophysiology of specific organ systems; how various drugs impact these systems; how drugs are used to treat disorders of each system; major adverse effects of drugs and how those occur; differences among drugs within each drug group. Offered fall semesters. Prerequisites: BMED:5207 and MPB:5153 ."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6204","Pharmacology for Health Sciences: Nurse Anesthetist","5 s.h.","Pharmacology of all major drugs in use today; discussion of basic principles underlying drug actions and disposition; physiology, biochemistry, and pathophysiology of specific organ systems; how various drugs impact these systems; how drugs are used to treat disorders of each system; major adverse effects of drugs and how those occur; differences among drugs within each drug group. Offered fall semesters. Prerequisites: MPB:5200 and NURS:6000 . Requirements: enrollment in Anesthesia Nursing Program."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6207","Ion Channel Pharmacology","1 s.h.","Heuristic, semiquantitative approach to concepts in ion channel physiology and pharmacology; up-to-date physical principles, classification, and structure/function relationships for major voltage-gated ion channels that facilitate application of abstract concepts to physiological, pharmacological, and general biological problems. Offered spring semesters."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6211","Steroid and G Protein-coupled Receptors","1 s.h.","Structure-function relationships of small molecular weight of steroid hormone receptors and G protein-coupled receptors. Special emphasis on the molecular mechanisms of signaling for both receptor families."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6225","Growth Factor Receptor Signaling","1 s.h.","Mechanisms of signaling by growth factors; cytokines and related molecules that regulate cell proliferation, development, differentiation, and survival; emphasis on molecular mechanisms of signaling and relevance of these signaling processes to various human diseases. Offered fall semesters."
"Pharmacology Courses (Neuroscience and Pharmacology) (PCOL)","PCOL:6250","Advanced Problem Solving in Pharmacological Sciences","1 s.h.","Discussion of methodologies, strategies, and approaches commonly used to solve pharmacological sciences problems; use of interpersonal problem-solving skills to develop experimental study plans for solving contemporary scientific problems in pharmacology."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1000","First-Year Seminar","1 s.h.","Small discussion class taught by a faculty member; topics chosen by instructor; may include outside activities (e.g., films, lectures, performances, readings, visits to research facilities)."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1100","Introduction to Pharmaceutical Sciences: Drug Development","1-2 s.h.","Introduction to drug discovery, development, and approval pathways used in the United States; specific focus on career pathways related to pharmaceutical development including the natural and biomedical sciences, clinical, regulatory and legal affairs, sales and marketing, and business development."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1111","Need a New Drug?","1 s.h.","Introduction to drug discovery, development, and approval process in the United States; focus on preclinical and clinical development activities and role of the FDA and other regulatory bodies in approval and oversight of available drug products."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1150","Emerging Perspectives in Pharmacy and the Pharmaceutical Industry","1 s.h.","Development of curiosity and knowledge of pharmacy practice, the pharmaceutical industry, and drug discovery. Students engage with emerging leaders from the University of Iowa College of Pharmacy Genesis Board. These recent graduates of the PharmD or PhD programs hold influential positions in pharmacy practice, the pharmaceutical industry, government, nonprofits, and innovative companies."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1200","Medicines That Changed the World","1 s.h.","Herbal remedies and ancient traditional medicines have led to the discovery of life-saving drug therapies; as science has evolved, how the discovery of other important medicines have come about through advances in chemistry and biology and now through advances in computer science and informatics; students learn about the discovery history of some of the most important drug therapies of the 20th and 21st centuries and how those discoveries are leading to even more important, life-saving treatments."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1300","Drugs and American Pop Culture","1 s.h.","Humans have used and misused drugs for thousands of years. Religious, cultural, and social experiences have been influenced by drugs. Review the roles of drugs in visual arts, literature, music, and film. Explore drug use and culture from the 1960s through the present day including the war on drugs and the social programs to combat addictions in America. Discuss the glamorization of drug use versus real-life impact of addictions. Drug names, chemical structure, classification, regulation, medicinal and recreational uses, and medications to assist with recovery will be reviewed."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:1812","What's in My Medicine Cabinet? An Introduction to Over-the-Counter Medications and Self Care","2 s.h.","Introduction to nonprescription medications for treatment of minor illness and health maintenance; causes, signs, and symptoms of common ailments with information about selection of appropriate over-the-counter therapies and considerations for the need for further care; self-care strategies for disease prevention and wellness."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:2000","Exploring Travel Medicine: Navigating Healthy Travel","2 s.h.","Introduction to international travel medicine including pre-assessments and planning, services provided to travelers to prevent and manage conditions during travel, and post-travel care."
"Pharmacy Courses (College of Pharmacy) (PHAR)","PHAR:3994","Undergraduate Research in Pharmaceutical Sciences","1-4 s.h.","Individual scientific research conducted under the guidance of a faculty member."
